類別	名稱	地址	縣市	鄉鎮	經度	緯度
家樂福超市	高雄天祥店	807 高雄市三民區天祥一路102號	高雄市	三民區	120.320175	22.6676369
家樂福超市	內湖江南店	114 台北市內湖區江南街55號	台北市	內湖區	121.577835	25.0775318
家樂福超市	北投明德店	112 台北市北投區明德路161號B1樓	台北市	北投區	121.52066	25.1115189
家樂福超市	左營崇德店	813 高雄市左營區高雄市左營區崇德路360號	高雄市	左營區	120.302238	22.6770153
家樂福超市	內湖成功店	114 台北市內湖區成功路三段174巷8號B1	台北市	內湖區	121.590523	25.08103
家樂福超市	台中大里中興店	412 台中市大里區中興路二段550號	台中市	大里區	120.689941	24.11381
家樂福量販	金門店	892 金門縣金寧鄉伯玉路二段223號	金門縣	金寧鄉	118.338181	24.4406719
家樂福超市	太平環中店	411 台中市太平區環中東路三段567號	台中市	太平區	120.715408	24.1493568
家樂福超市	台北錦州店	104 台北市中山區錦州街276號	台北市	中山區	121.5348214	25.0602202
家樂福超市	土城日月光店	236 新北市土城區學府路二段210號B2樓	新北市	土城區	121.445122	24.9788036
家樂福超市	桃園中正店	330 桃園市桃園區中正路836號	桃園市	桃園區	121.301346	25.0099354
家樂福超市	桃園大興店	330 桃園市桃園區大興路1號	桃園市	桃園區	121.308449	25.0152035
家樂福超市	板橋文化店	220 新北市板橋區文化路二段313號B1	新北市	板橋區	121.469688	25.0297356
家樂福超市	台北內湖1店	114 台北市內湖區內湖路一段155號	台北市	內湖區	121.563217	25.0835419
家樂福超市	台中大墩11店	408 台中市南屯區大墩十一街730號	台中市	南屯區	120.632851	24.14861
家樂福超市	台中進化店	404 台中市北區台中市北區進化路379號	台中市	北區	120.694229	24.1546936
家樂福超市	新莊中港店	248 新北市新莊區中港路336號	新北市	新莊區	121.451492	25.04601
家樂福超市	士林忠誠店	111 台北市士林區忠誠路二段188號	台北市	士林區	121.533073	25.1164436
家樂福超市	台北濟南店	100 台北市中正區濟南路2段46號B1	台北市	中正區	121.530579	25.0403671
家樂福超市	蘆洲光華店	247 新北市蘆洲區光華路200號	新北市	蘆洲區	121.46331	25.0819626
家樂福超市	台南裕農店	701 台南市東區裕農路766號	台南市	東區	120.238136	22.9890327
家樂福超市	新竹南大店	300 新竹市東區南大路286號	新竹市	東區	120.971542	24.7992153
家樂福超市	大甲蔣公店	437 台中市大甲區蔣公路295號	台中市	大甲區	120.617447	24.34784
家樂福超市	桃園龍安店	330 桃園市桃園區龍安街137號	桃園市	桃園區	121.279526	24.99078
家樂福超市	內湖東湖店	114 台北市內湖區東湖路69號B1	台北市	內湖區	121.614441	25.0686741
家樂福超市	屏東自由店	900 屏東縣屏東市自由路618號	屏東縣	屏東市	120.482346	22.68336
家樂福超市	台中興安店	406 台中市北屯區平田里13鄰興安路一段288號	台中市	北屯區	120.69136	24.1733265
家樂福超市	左營南屏店	813 高雄市左營區南屏路369號	高雄市	左營區	120.297539	22.668169
家樂福超市	台南北安店	704 台南市北區北安路一段167號	台南市	北區	120.208595	23.0176144
家樂福超市	左營重和店	813 高雄市左營區文川路323號	高雄市	左營區	120.3124	22.6845856
家樂福超市	中壢中北店	320 桃園市中壢區中北路111號	桃園市	中壢區	121.236137	24.9569645
家樂福量販	八德店	334 桃園市八德區介壽路一段728號B2	桃園市	八德區	121.300255	24.9644718
家樂福超市	台南開元店	704 台南市北區開元路501號	台南市	北區	120.220833	23.00767
家樂福超市	板橋中正店	220 新北市板橋區中正路302號	新北市	板橋區	121.455223	25.0207176
家樂福超市	三民建工店	807 高雄市三民區建工路497號	高雄市	三民區	120.3247	22.650034
家樂福超市	高雄鼎金店	807 高雄市三民區鼎山街259號	高雄市	三民區	120.319824	22.6593189
家樂福超市	左營自由2店	813 高雄市左營區自由二路150號	高雄市	左營區	120.3088	22.66209
家樂福超市	永和永安店	234 新北市永和區中和路499-1號	新北市	永和區	121.51059	25.0022545
家樂福量販	北大店	238 新北市樹林區大雅路288號B1	新北市	樹林區	121.379967	24.94774
家樂福超市	府中店	220 新北市板橋區府中路 126 號 1 樓	新北市	板橋區	121.45488	25.0095444
家樂福量販	林口店	244 新北市林口區文化二路一段 559 號 B1	新北市	林口區	121.374725	25.07716
家樂福量販	新店店	231 新北市新店區中興路三段1號	新北市	新店區	121.546661	24.97608
家樂福量販	樹林店	238 新北市樹林區大安路118號	新北市	樹林區	121.421341	24.9971485
家樂福量販	土城店	236 新北市土城區青雲路152號B1	新北市	土城區	121.459213	24.9834576
家樂福量販	中和店	235 新北市中和區中山路二段295號B1	新北市	中和區	121.4958	25.0018749
家樂福量販	板橋店	220 新北市板橋區三民路二段31號B1	新北市	板橋區	121.4794	25.0179768
家樂福超市	景安店	235 新北市中和區景平路353號B1	新北市	中和區	121.504791	24.99338
家樂福量販	中平店	248 新北市新莊區中平路108號B1	新北市	新莊區	121.444931	25.0459023
家樂福量販	蘆洲店	241 新北市三重區五華街282號	新北市	三重區	121.486778	25.0878754
家樂福量販	重新店	241 新北市三重區重新路五段654號	新北市	三重區	121.467766	25.04325
家樂福量販	汐科店	221 新北市汐止區新台五路一段99號B1	新北市	汐止區	121.646652	25.06097
家樂福量販	安平店	700 台南市中西區中華西路2段16號	台南市	中西區	120.1871	22.9882584
家樂福量販	仁德店	717 台南市仁德區中山路711號	台南市	仁德區	120.247131	22.9726028
家樂福量販	中華店	710 台南市永康區中華二路350號B1-1-8	台南市	永康區	120.231285	23.008707
家樂福量販	中正店	710 台南市永康區中正南路358號	台南市	永康區	120.228477	23.0328
家樂福量販	新營店	730 台南市新營區健康路251號	台南市	新營區	120.311958	23.3191147
家樂福量販	斗六店	640 雲林縣斗六市雲林路二段297號	雲林縣	斗六市	120.529877	23.7019119
家樂福量販	虎尾店	632 雲林縣虎尾鎮立新街96號	雲林縣	虎尾鎮	120.426918	23.7051125
家樂福量販	北門店	600 嘉義市西區忠孝路346巷21號	嘉義市	西區	120.45536	23.4896755
家樂福量販	嘉義店	600 嘉義市西區博愛路二段461號	嘉義市	西區	120.431038	23.4714279
家樂福量販	楠梓店	811 高雄市楠梓區藍田路288號	高雄市	楠梓區	120.290787	22.72773
家樂福量販	光華店	806 高雄市前鎮區光華二路157號	高雄市	前鎮區	120.317184	22.611021
家樂福量販	澄清店	807 高雄市三民區澄清路635號	高雄市	三民區	120.346024	22.6438084
