類別	名稱	地址	縣市	鄉鎮
全家	全家恆春麗園店	屏東縣恆春鎮中正路１２８號	屏東縣	恆春鎮
全家	全家恆春恆楠店	屏東縣恆春鎮恆南路１３－２號及其停車場	屏東縣	恆春鎮
全家	全家恆春北恆店	屏東縣恆春鎮省北路３７號	屏東縣	恆春鎮
全家	全家墾丁海洋店	屏東縣恆春鎮墾丁路１１５號１樓部分面積	屏東縣	恆春鎮
全家	全家墾丁大街店	屏東縣恆春鎮墾丁路１４８號	屏東縣	恆春鎮
全家	全家長治繁華店	屏東縣長治鄉繁華村中山路１１－１號	屏東縣	長治鄉
全家	全家長治交流店	屏東縣長治鄉繁華村水源路１９５號	屏東縣	長治鄉
全家	全家長治大江店	屏東縣長治鄉德和村神農路１２號	屏東縣	長治鄉
全家	全家長治德和店	屏東縣長治鄉德和路６６號	屏東縣	長治鄉
全家	全家長治合潭店	屏東縣長治鄉潭頭路１９２－５號。１９２－６號	屏東縣	長治鄉
全家	全家三峽新莉雅店	新北市三峽區二鬮路５９之１號１樓	新北市	三峽區
全家	全家三峽三樹店	新北市三峽區龍埔里三樹路２５７號２５９號一樓	新北市	三峽區
全家	全家三峽同發店	新北市三峽區大同路３－１號１樓及地下層全部	新北市	三峽區
全家	全家三峽金同店	新北市三峽區大同路１９６之１號１樓	新北市	三峽區
全家	全家三峽大德店	新北市三峽區大德路４８３號１樓	新北市	三峽區
全家	全家三峽福容店	新北市三峽區大學路８１號１樓	新北市	三峽區
全家	全家三峽北苑店	新北市三峽區大學路１５１號１樓（商學院）	新北市	三峽區
全家	全家三峽觀成店	新北市三峽區大觀路８０號１樓	新北市	三峽區
全家	全家三峽峇里店	新北市三峽區鳶山里中山路３０３號一樓	新北市	三峽區
全家	全家三峽金寶店	新北市三峽區中山路２４０號	新北市	三峽區
全家	全家三峽新介壽店	新北市三峽區介壽路三段１７６號１樓	新北市	三峽區
全家	全家三峽文化店	新北市三峽區文化路１１７號１樓	新北市	三峽區
全家	全家三峽大勇店	新北市三峽區文化路２５４號１樓	新北市	三峽區
全家	全家三峽民權店	新北市三峽區民權街２３１號１樓	新北市	三峽區
全家	全家三峽光明店	新北市三峽區光明路６號，８號１樓	新北市	三峽區
全家	全家三峽大同店	新北市三峽區光明路１００之６號	新北市	三峽區
全家	全家三峽錦隆店	新北市三峽區國光街１號１樓	新北市	三峽區
全家	全家三峽國寧店	新北市三峽區國學街３１．３３號	新北市	三峽區
全家	全家三峽和平店	新北市三峽區復興路１５７號１樓	新北市	三峽區
全家	全家三峽恩主店	新北市三峽區復興路３７３、３７５號１樓	新北市	三峽區
全家	全家三峽復興店	新北市三峽區復興路５６號１樓	新北市	三峽區
全家	全家三峽學勝店	新北市三峽區學勤路１６２號１樓	新北市	三峽區
全家	全家三峽大學店	新北市三峽區學勤路１號１樓	新北市	三峽區
全家	全家五股新工商店	新北市五股區工商路８７號１樓	新北市	五股區
全家	全家五股高亞店	新北市五股區興珍里中興路一段１４２號１４２之１號一	新北市	五股區
全家	全家五股五權店	新北市五股區五工五路３４號	新北市	五股區
全家	全家五股六福店	新北市五股區五福路７０號１樓	新北市	五股區
全家	全家五股五福店	新北市五股區五福里五福路２４號	新北市	五股區
全家	全家五股維興店	新北市五股區四維路７８號．８０號１樓	新北市	五股區
全家	全家五股新五義店	新北市五股區民義路一段１０９號１樓	新北市	五股區
全家	全家五股民義店	新北市五股區民義路二段１６號１樓	新北市	五股區
全家	全家五股水碓店	新北市五股區成泰路一段７巷２１號、２３號１樓	新北市	五股區
全家	全家五股蓬萊店	新北市五股區成泰路一段２３５－１１號１樓及Ｂ１	新北市	五股區
全家	全家五股成泰店	新北市五股區成泰路三段５７７巷１３８號１樓	新北市	五股區
全家	全家五股青水店	新北市五股區成泰路四段１６號１樓	新北市	五股區
全家	全家五股自強店	新北市五股區自強路７４號１樓	新北市	五股區
全家	全家五股貿商店	新北市五股區自強路１５４號１樓	新北市	五股區
全家	全家五股御雲店	新北市五股區西雲路２號１樓	新北市	五股區
全家	全家五股金雲店	新北市五股區西雲路２０８號１樓	新北市	五股區
全家	全家五股芳洲店	新北市五股區芳洲一路３８號１樓＆２樓	新北市	五股區
全家	全家五股凌雲店	新北市五股區凌雲路一段８１號	新北市	五股區
全家	全家五股登科店	新北市五股區登林路７６之９號１樓	新北市	五股區
全家	全家五股新五店	新北市五股區新五路三段２５號１樓部份	新北市	五股區
全家	全家五股洲子洋店	新北市五股區新城八路７２號１樓	新北市	五股區
全家	全家新店慶民店	新北市新店區二十張路３號	新北市	新店區
全家	全家新店三福店	新北市新店區三民路７７號	新北市	新店區
全家	全家新店新豐店	新北市新店區大豐路１０號１樓	新北市	新店區
全家	全家新店福民店	新北市新店區中央路１４５號	新北市	新店區
全家	全家新店新中央店	新北市新店區中央路６３號	新北市	新店區
全家	全家新店大鵬店	新北市新店區中正路６９８號	新北市	新店區
全家	全家新店中欣店	新北市新店區中正路３號	新北市	新店區
全家	全家新店莊敬店	新北市新店區中正路５２３號	新北市	新店區
全家	全家新店新百合店	新北市新店區中正路４０４號	新北市	新店區
全家	全家新店正中店	新北市新店區中正路３６６號	新北市	新店區
全家	全家新店正民店	新北市新店區中正路２２４號	新北市	新店區
全家	全家新店五豐店	新北市新店區中正路５９號	新北市	新店區
全家	全家新店中盛店	新北市新店區中正路４９３－２號１樓	新北市	新店區
全家	全家新店華盛店	新北市新店區中正路１４３號１樓	新北市	新店區
全家	全家新店中華店	新北市新店區中華路５０號	新北市	新店區
全家	全家新店新寶安店	新北市新店區中興路三段２０９號	新北市	新店區
全家	全家新店富強店	新北市新店區中興路３段１５６號	新北市	新店區
全家	全家新店新文強店	新北市新店區文化路１７號	新北市	新店區
全家	全家新店站前店	新北市新店區北宜路一段６號	新北市	新店區
全家	全家新店北宜店	新北市新店區北宜路二段１８號１樓＋地下室	新北市	新店區
全家	全家新店美譚店	新北市新店區北宜路二段４１９號	新北市	新店區
全家	全家新店長春店	新北市新店區北宜路二段１４９號１樓	新北市	新店區
全家	全家新店行政店	新北市新店區北新路一段８８巷１２號３樓	新北市	新店區
全家	全家新店新華店	新北市新店區北新路一段２８７號１樓＋２樓	新北市	新店區
全家	全家新店七張站店	新北市新店區北新路２段１５０－１號	新北市	新店區
全家	全家新店忠誠店	新北市新店區北新路二段１１９號１樓	新北市	新店區
全家	全家新店金采店	新北市新店區北新路３段２１３號旁壹樓部份（如附圖）	新北市	新店區
全家	全家新店公宅店	新北市新店區央北二路３９８號	新北市	新店區
全家	全家新店民德店	新北市新店區民族路６號	新北市	新店區
全家	全家新店新民族店	新北市新店區民族路９７號１樓＋地下室	新北市	新店區
全家	全家新店復興店	新北市新店區民權路１３２號１樓	新北市	新店區
全家	全家新店寶元店	新北市新店區民權路１９號	新北市	新店區
全家	全家新店民權店	新北市新店區民權路１０５號１樓	新北市	新店區
全家	全家新店民佳店	新北市新店區民權路７２號	新北市	新店區
全家	全家新店皇家店	新北市新店區永平里永平街２７號一樓	新北市	新店區
全家	全家新店安和店	新北市新店區永平街８９號１樓	新北市	新店區
全家	全家新店新和店	新北市新店區永安街８１號１樓	新北市	新店區
全家	全家新店永業店	新北市新店區永業路８１巷１弄１號	新北市	新店區
全家	全家新店光明店	新北市新店區廣明里７鄰光明街１３６號１樓	新北市	新店區
全家	全家新店光盛店	新北市新店區光明街１８１號１樓	新北市	新店區
全家	全家新店如意店	新北市新店區如意街２９號１樓	新北市	新店區
全家	全家新店安民店	新北市新店區安民街１號１樓	新北市	新店區
全家	全家新店安順店	新北市新店區安民街１９２號１樓	新北市	新店區
全家	全家新店景大店	新北市新店區安忠路９９號Ｂ２	新北市	新店區
全家	全家新店陽光店	新北市新店區安忠路５７巷１０號１樓	新北市	新店區
全家	全家新店永安店	新北市新店區安康路二段１５７號	新北市	新店區
全家	全家新店德安店	新北市新店區安康路二段３０３號	新北市	新店區
全家	全家新店城泰店	新北市新店區安康路三段３１１號１樓	新北市	新店區
全家	全家新店康橋店	新北市新店區安康路３段７３８號、７４０號１樓	新北市	新店區
全家	全家新店襄陽店	新北市新店區安祥路１０４－１０號	新北市	新店區
全家	全家新店香坡店	新北市新店區安祥路１１３號，１１５號	新北市	新店區
全家	全家新店康德店	新北市新店區安德街７１巷２號、４號１樓	新北市	新店區
全家	全家新店德順店	新北市新店區安德街１２０巷６號	新北市	新店區
全家	全家新店健民店	新北市新店區明德路６９巷２８號	新北市	新店區
全家	全家新店玫瑰店	新北市新店區玫瑰路５８巷１號１樓	新北市	新店區
全家	全家新店新陽店	新北市新店區粗坑里花園一路一段２號一樓	新北市	新店區
全家	全家新店慈濟店	新北市新店區建國路２８９號Ｂ１慈濟醫院大愛美食坊	新北市	新店區
全家	全家新店江陵店	新北市新店區建國路２１９號	新北市	新店區
全家	全家新店順安店	新北市新店區順安街５７號	新北市	新店區
全家	全家新店鑫碧潭店	新北市新店區新店路２１１號	新北市	新店區
全家	全家新店龜山店	新北市新店區新烏路三段１４４號１樓	新北市	新店區
全家	全家新店溪園店	新北市新店區中山里溪園路３８９號一樓	新北市	新店區
全家	全家新店鑫泉店	新北市新店區溪園路４０１號	新北市	新店區
全家	全家新店僑信店	新北市新店區僑信路２０號１樓	新北市	新店區
全家	全家新店涵碧店	新北市新店區碧潭路３７號	新北市	新店區
全家	全家新店德正店	新北市新店區德正街２７巷１號	新北市	新店區
全家	全家新店寶中店	新北市新店區寶中路７７號	新北市	新店區
全家	全家新店橋興店	新北市新店區寶橋路２３５巷１２９號	新北市	新店區
全家	全家新店寶興店	新北市新店區寶橋里寶橋路８０號一樓	新北市	新店區
全家	全家新店富橋店	新北市新店區寶橋路１９４號１樓	新北市	新店區
全家	全家新店新寶橋店	新北市新店區寶橋路５１號１，２樓	新北市	新店區
全家	全家新店新寶工店	新北市新店區寶橋路２３５巷８號	新北市	新店區
全家	全家新店統寶店	新北市新店區寶興路４７號	新北市	新店區
全家	全家新店福興店	新北市新店區寶興路４３號	新北市	新店區
全家	全家鶯歌行政店	新北市鶯歌區中正一路１５４號	新北市	鶯歌區
全家	全家鶯歌正鶯店	新北市鶯歌區中正一路３７１號	新北市	鶯歌區
全家	全家鶯歌車站店	新北市鶯歌區文化路６８號之１	新北市	鶯歌區
全家	全家鶯歌永明店	新北市鶯歌區永明街７８號１樓	新北市	鶯歌區
全家	全家鶯歌尖峰店	新北市鶯歌區尖山路１２６號１樓	新北市	鶯歌區
全家	全家鶯歌新南雅店	新北市鶯歌區南雅路４４２號	新北市	鶯歌區
全家	全家鶯歌國慶店	新北市鶯歌區建國路１２２號１樓	新北市	鶯歌區
全家	全家鶯歌站前店	新北市鶯歌區建國路５３之５號、、５３之６號１樓	新北市	鶯歌區
全家	全家鶯歌尖山店	新北市鶯歌區國中街１－３號	新北市	鶯歌區
全家	全家鶯歌鶯桃店	新北市鶯歌區鶯桃路４５號１樓	新北市	鶯歌區
全家	全家八里龍王店	新北市八里區中山路一段１３１號１樓	新北市	八里區
全家	全家八里中廣店	新北市八里區中山路二段２７６號１樓	新北市	八里區
全家	全家八里中華店	新北市八里區中華路二段４６８號１樓	新北市	八里區
全家	全家八里華城店	新北市八里區中華路二段３０６號１樓	新北市	八里區
全家	全家八里廖添丁店	新北市八里區中華路３段１７號１樓	新北市	八里區
全家	全家八里富塘店	新北市八里區訊塘路６２號１樓	新北市	八里區
全家	全家八里船頭店	新北市八里區渡船頭街１號	新北市	八里區
全家	全家八里龍米店	新北市八里區龍米路一段２２２號１樓	新北市	八里區
全家	全家福興福環店	彰化縣福興鄉沿海路４段３８２號	彰化縣	福興鄉
全家	全家福興福鹿店	彰化縣福興鄉復興路１２０號	彰化縣	福興鄉
全家	全家福興番花店	彰化縣福興鄉番花路一段８５３號	彰化縣	福興鄉
全家	全家福興福利店	彰化縣福興鄉萬豐村彰水路５０、５２號１樓	彰化縣	福興鄉
全家	全家福興志佳店	彰化縣福興鄉彰鹿路４段３８號	彰化縣	福興鄉
全家	全家鹿港車站店	彰化縣鹿港鎮民權路２０２號	彰化縣	鹿港鎮
全家	全家鹿港媽祖店	彰化縣鹿港鎮光復路臨８５號	彰化縣	鹿港鎮
全家	全家鹿港金埔崙店	彰化縣鹿港鎮建國路５號	彰化縣	鹿港鎮
全家	全家鹿港大有店	彰化縣鹿港鎮後車巷２號	彰化縣	鹿港鎮
全家	全家鹿港天后店	彰化縣鹿港鎮玉順里後寮巷９２號１樓	彰化縣	鹿港鎮
全家	全家鹿港祥園店	彰化縣鹿港鎮海浴路２０８－１號１樓	彰化縣	鹿港鎮
全家	全家鹿港柑仔店	彰化縣鹿港鎮鹿和路３段４２３號	彰化縣	鹿港鎮
全家	全家鹿港金寶店	彰化縣鹿港鎮鹿和路四段１０號	彰化縣	鹿港鎮
全家	全家鹿港向卿店	彰化縣鹿港鎮鹿東路９６號	彰化縣	鹿港鎮
全家	全家鹿港富麗店	彰化縣鹿港鎮鹿東路二段５４１號	彰化縣	鹿港鎮
全家	全家鹿港鹿鼎店	彰化縣鹿港鎮鹿草路四段４０９號一樓	彰化縣	鹿港鎮
全家	全家鹿港五路店	彰化縣鹿港鎮彰濱五路２段臨３９２號	彰化縣	鹿港鎮
全家	全家大城大功店	彰化縣大城鄉大城村中平路８號	彰化縣	大城鄉
全家	全家芳苑寶成店	彰化縣芳苑鄉三合村１４鄰斗苑路三合段１００號	彰化縣	芳苑鄉
全家	全家芳苑王功店	彰化縣芳苑鄉芳漢路王功段５３５號	彰化縣	芳苑鄉
全家	全家四湖尖山堡店	雲林縣四湖鄉湖西村７鄰中正路３３８號１－２樓	雲林縣	四湖鄉
全家	全家台東大竹店	臺東縣大武鄉大竹６號	臺東縣	大武鄉
全家	全家大武南興店	台東縣大武鄉圓山路１－６號	臺東縣	大武鄉
全家	全家埤頭大豐店	彰化縣埤頭鄉斗苑東路２之５號	彰化縣	埤頭鄉
全家	全家埤頭金農店	彰化縣埤頭鄉彰水路三段２６５號	彰化縣	埤頭鄉
全家	全家芬園金馬店	彰化縣芬園鄉信義路５號	彰化縣	芬園鄉
全家	全家花壇正花店	彰化縣花壇鄉中山路一段３８０號	彰化縣	花壇鄉
全家	全家花壇金花店	彰化縣花壇鄉中正路３５６號壹樓	彰化縣	花壇鄉
全家	全家花壇白沙坑店	彰化縣花壇鄉彰員路２段１２０８號	彰化縣	花壇鄉
全家	全家五結國道店	宜蘭縣五結鄉中興路一段１７７號１樓	宜蘭縣	五結鄉
全家	全家宜蘭五結店	宜蘭縣五結鄉五結中路１７、１９號	宜蘭縣	五結鄉
全家	全家五結興盛店	宜蘭縣五結鄉五結路三段７５１號１Ｆ	宜蘭縣	五結鄉
全家	全家五結濱海店	宜蘭縣五結鄉季新村五濱路二段２３０號一樓	宜蘭縣	五結鄉
全家	全家五結鑫利成店	宜蘭縣五結鄉利成路一段５－１號	宜蘭縣	五結鄉
全家	全家五結利澤店	宜蘭縣五結鄉利澤村利成路二段３９０號一樓	宜蘭縣	五結鄉
全家	全家宜蘭薪傳店	宜蘭縣五結鄉傳藝路二段１５６號一樓及停車場	宜蘭縣	五結鄉
全家	全家北斗肉圓店	彰化縣北斗鎮中華路２０５號	彰化縣	北斗鎮
全家	全家北斗寶斗店	彰化縣北斗鎮斗苑路一段１９３號	彰化縣	北斗鎮
全家	全家北斗冬瓜寮店	彰化縣北斗鎮地政路１５０號	彰化縣	北斗鎮
全家	全家金山中山店	新北市金山區中山路２０５號	新北市	金山區
全家	全家金山金美店	新北市金山區中山路２５２號	新北市	金山區
全家	全家金山金中店	新北市金山區中山路１０１號	新北市	金山區
全家	全家金山陽金店	新北市金山區中正路１４９號加（後方停車場）	新北市	金山區
全家	全家瑞芳龍川店	新北市瑞芳區一坑路１１之１號	新北市	瑞芳區
全家	全家瑞芳前站店	新北市瑞芳區明燈路三段８４號１．２樓	新北市	瑞芳區
全家	全家金瓜石黃金店	新北市瑞芳區金光路３６號１樓（部份）	新北市	瑞芳區
全家	全家瑞芳傑魚坑店	新北市瑞芳區傑魚坑路６２號	新北市	瑞芳區
全家	全家九份觀景店	新北市瑞芳區輕便路４３號４樓	新北市	瑞芳區
全家	全家官田雄壯店	台南市官田區官田里２７９號	臺南市	官田區
全家	全家官田新田店	台南市官田區隆田里中山路一段３５號	臺南市	官田區
全家	全家六甲民生附店	台南市六甲區工研路８號	臺南市	六甲區
全家	全家六甲新民店	台南市六甲區中正路３９４號１樓	臺南市	六甲區
全家	全家下營中山店	台南市下營區中山路二段３２號	臺南市	下營區
全家	全家柳營重溪店	台南市柳營區重溪里小腳腿１２號１樓	臺南市	柳營區
全家	全家柳營敏惠店	台南市柳營區中山東路二段１１１６號	臺南市	柳營區
全家	全家柳營農會店	台南市柳營區柳營路二段７７號	臺南市	柳營區
全家	全家神岡大漢店	台中市神岡區大漢街７２號	臺中市	神岡區
全家	全家神岡陞灃店	台中市神岡區中山路５１７號	臺中市	神岡區
全家	全家神岡加油店	台中市神岡區中山路８８號	臺中市	神岡區
全家	全家神岡新工業店	台中市神岡區中山路１０５８號１樓	臺中市	神岡區
全家	全家神岡新庄店	台中市神岡區和睦路１段４４９號	臺中市	神岡區
全家	全家神岡和睦店	台中市神岡區和睦路１段７２１號	臺中市	神岡區
全家	全家神岡新社口店	台中市神岡區社南里昌平路５段２８９號	臺中市	神岡區
全家	全家澎湖湖西店	澎湖縣湖西鄉湖西村湖西６５號	澎湖縣	湖西鄉
全家	全家新屋永安店	桃園市新屋區中山西路三段６４７號壹樓（如附圖框線）	桃園市	新屋區
全家	全家新屋車站店	桃園市新屋區中山路３６１號１樓	桃園市	新屋區
全家	全家新屋清華店	桃園市新屋區中華路６１４號	桃園市	新屋區
全家	全家新屋富榮店	桃園市新屋區新榮路２０６號	桃園市	新屋區
全家	全家新屋醫院店	桃園市新屋區新福二路６號１樓	桃園市	新屋區
全家	全家澎湖吉貝店	澎湖縣白沙鄉吉貝１８３－９號	澎湖縣	白沙鄉
全家	全家澎湖七美店	澎湖縣七美鄉南港村１１鄰２６－１７號	澎湖縣	七美鄉
全家	全家台中興安店	台中市北屯區大連路三段１３７號１Ｆ	臺中市	北屯區
全家	全家台中山陽店	台中市北屯區平和里山西路二段２２２號１樓	臺中市	北屯區
全家	全家台中經貿店	台中市北屯區中平路１１５１號	臺中市	北屯區
全家	全家台中中清二店	台中市北屯區中清路２段１０６８號	臺中市	北屯區
全家	全家台中新大昇店	台中市北屯區中清路二段１２５０巷１７６弄３１號	臺中市	北屯區
全家	全家台中中泰店	台中市北屯區中清路二段４０９號、４１１號	臺中市	北屯區
全家	全家台中偉如店	台中市北屯區天津路３段７２號	臺中市	北屯區
全家	全家台中睿景店	台中市北屯區太原路三段８４９號	臺中市	北屯區
全家	全家台中金原店	台中市北屯區太原路三段２３１號	臺中市	北屯區
全家	全家台中新太原店	台中市北屯區太原路三段１５２號	臺中市	北屯區
全家	全家台中太順店	台中市北屯區太順路１０３號	臺中市	北屯區
全家	全家台中時尚店	台中市北屯區文心路３段９８３號	臺中市	北屯區
全家	全家台中梅川東店	台中市北屯區文心路４段２６８號	臺中市	北屯區
全家	全家台中大向店	台中市北屯區北屯路２１０之３號，２１０之５號１樓	臺中市	北屯區
全家	全家台中北新店	台中市北屯區北屯路２８８號，２８８之１號	臺中市	北屯區
全家	全家台中四平店	台中市北屯區四平路３５之６號	臺中市	北屯區
全家	全家台中和順店	台中市北屯區和順路４００號	臺中市	北屯區
全家	全家台中仁美店	台中市北屯區仁美里昌平東二路１７９號１樓	臺中市	北屯區
全家	全家台中水景店	台中市北屯區東山路一段１９６之１號	臺中市	北屯區
全家	全家台中大坑店	台中市北屯區東山路１段３８０之２３號	臺中市	北屯區
全家	全家台中培鶯店	台中市北屯區東山路二段５１－１１號	臺中市	北屯區
全家	全家台中東光店	台中市北屯區東光路８８６號１樓	臺中市	北屯區
全家	全家台中豐源店	台中市北屯區松竹北路１５０號	臺中市	北屯區
全家	全家台中金強店	台中市北屯區松竹路二段３６６－１號	臺中市	北屯區
全家	全家台中真義店	台中市北屯區松義街１６０號、１６２號	臺中市	北屯區
全家	全家台中金河店	台中市北屯區河北路二段９８號	臺中市	北屯區
全家	全家台中紅瓦厝店	台中市北屯區南興路８０６號	臺中市	北屯區
全家	全家台中春水店	台中市北屯區舊社里南興路７７號１樓	臺中市	北屯區
全家	全家台中花見店	台中市北屯區建和路一段４２０號	臺中市	北屯區
全家	全家台中軍功店	台中市北屯區軍功路一段４９７號、４９５號１樓	臺中市	北屯區
全家	全家台中英皇店	台中市北屯區軍福十六路２７７號	臺中市	北屯區
全家	全家台中昌盛店	台中市北屯區崇德二路一段２５７號、２５９號１樓	臺中市	北屯區
全家	全家台中崇大店	台中市北屯區崇德路二段２７６號	臺中市	北屯區
全家	全家台中崇德店	台中市北屯區崇德路二段３５１號	臺中市	北屯區
全家	全家台中金頂店	台中市北屯區部子路３５１、３５３號	臺中市	北屯區
全家	全家台中敦化店	台中市北屯區敦化路一段５７３號	臺中市	北屯區
全家	全家台中情人店	台中市北屯區景賢路１０６號１、２Ｆ	臺中市	北屯區
全家	全家台中樂樂店	台中市北屯區熱河路二段１１９號	臺中市	北屯區
全家	全家台中熱河店	台中市北屯區平心里熱河路二段１６６號１樓	臺中市	北屯區
全家	全家台中新崇河店	台中市北屯區熱河路三段５７號１樓	臺中市	北屯區
全家	全家台中鼎安店	台中市北屯區興安路一段２３３號	臺中市	北屯區
全家	全家台中松茂店	台中市北屯區松強里興安路二段４６１巷２號４６３號一	臺中市	北屯區
全家	全家台中遼寧店	台中市北屯區遼寧路一段１５８號１樓	臺中市	北屯區
全家	全家台中詠成店	台中市北屯區環太東路４６９號	臺中市	北屯區
全家	全家台中新豐樂店	台中市北屯區豐樂路７－５號	臺中市	北屯區
全家	全家台中狀元店	台中市中區綠川里中山路１９號２１號１樓	臺中市	中區
全家	全家台中鑫華店	台中市中區中華路一段１５２號	臺中市	中區
全家	全家台中日新店	台中市中區中華路一段１０９號	臺中市	中區
全家	全家台中萬代福店	台中市中區公園路４２號	臺中市	中區
全家	全家台中新公園店	台中市中區公園路１９－２號壹樓及地下室	臺中市	中區
全家	全家台中新興中店	台中市中區公園路８１號	臺中市	中區
全家	全家台中台鐵店	台中市中區臺灣大道１段１號	臺中市	中區
全家	全家台灣大道店	台中市中區台灣大道１段５３１號	臺中市	中區
全家	全家台中火車頭店	台中市中區台灣大道１段１號１樓Ａ０３櫃位	臺中市	中區
全家	全家台中日日新店	台中市中區民族路２１６號	臺中市	中區
全家	全家台中建民店	台中市中區民族路９號．１１號	臺中市	中區
全家	全家台中新市府店	台中市中區民權路８６號	臺中市	中區
全家	全家台中擎天店	台中市中區民權路１６２號１樓	臺中市	中區
全家	全家台中成功店	台中市中區成功路６６號	臺中市	中區
全家	全家台中繼成店	台中市中區成功路１０６號，１０８號一樓	臺中市	中區
全家	全家台中鑫貴店	臺中市中區自由路二段１０３號壹樓	臺中市	中區
全家	全家樹林德園店	新北市樹林區八德街６００及６０２號	新北市	樹林區
全家	全家樹林俊興店	新北市樹林區三俊街１２７號１Ｆ	新北市	樹林區
全家	全家樹林新三俊店	新北市樹林區三俊街１１２號	新北市	樹林區
全家	全家樹林大安店	新北市樹林區大安路５０１號１樓	新北市	樹林區
全家	全家樹林金安店	新北市樹林區大安路５８５號１樓	新北市	樹林區
全家	全家樹林凱旋店	新北市樹林區南園里大成路１０號１樓（光纖）三峽鎮	新北市	樹林區
全家	全家樹林藝術店	新北市樹林區大雅路２８７號１樓	新北市	樹林區
全家	全家樹林學誠店	新北市樹林區大義路１９６＆１９８號	新北市	樹林區
全家	全家三峽心湖店	新北市三峽區大學路１５１號１樓（心湖會館）	新北市	樹林區
全家	全家樹林中新店	新北市樹林區中山路一段１０８巷２２號	新北市	樹林區
全家	全家樹林山佳店	新北市樹林區中山路三段２４５號	新北市	樹林區
全家	全家樹林新中店	新北市樹林區中山路三段１０７號及１０７－１號	新北市	樹林區
全家	全家樹林三德店	新北市樹林區中正路４８２號１樓	新北市	樹林區
全家	全家樹林新全球店	新北市樹林區中華路２９１號	新北市	樹林區
全家	全家樹林中華店	新北市樹林區中華路１８３．１８５號１樓	新北市	樹林區
全家	全家樹林太平店	新北市樹林區太元街５８號	新北市	樹林區
全家	全家樹林仁醫店	新北市樹林區文化街１４號１樓	新北市	樹林區
全家	全家樹林日新店	新北市樹林區日新街５０號１樓	新北市	樹林區
全家	全家樹林新育店	新北市樹林區育英街５３號１樓	新北市	樹林區
全家	全家樹林育園店	新北市樹林區佳園路一段４３號	新北市	樹林區
全家	全家樹林五圓店	新北市樹林區忠孝街９９號１樓	新北市	樹林區
全家	全家樹林欣榮店	新北市樹林區東榮街１０７號１樓	新北市	樹林區
全家	全家樹林東興店	新北市樹林區東興街２２號１樓	新北市	樹林區
全家	全家樹林工業店	新北市樹林區武林街２號	新北市	樹林區
全家	全家樹林武林店	新北市樹林區保安街二段１０９號	新北市	樹林區
全家	全家樹林新保安店	新北市樹林區保安街二段２１５號１樓	新北市	樹林區
全家	全家樹林俊信店	新北市樹林區俊英街１１８號１樓	新北市	樹林區
全家	全家樹林俊英店	新北市樹林區俊英街１１３號	新北市	樹林區
全家	全家樹林俊霖店	新北市樹林區俊英街１５５巷１號１樓	新北市	樹林區
全家	全家樹林三龍店	新北市樹林區俊興街２７７號	新北市	樹林區
全家	全家樹林車站店	新北市樹林區後站街８號	新北市	樹林區
全家	全家樹林新柑園店	新北市樹林區柑園街一段３０２號１樓	新北市	樹林區
全家	全家樹林國凱店	新北市樹林區國凱街８２號	新北市	樹林區
全家	全家樹林博愛店	新北市樹林區博愛街１５８號１樓	新北市	樹林區
全家	全家樹林佳瑪店	新北市樹林區博愛街８９號１樓	新北市	樹林區
全家	全家樹林復興店	新北市樹林區復興路２７２號，２７４號	新北市	樹林區
全家	全家樹林潭興店	新北市樹林區潭興街２２號１樓、地下室	新北市	樹林區
全家	全家樹林學園店	新北市樹林區學成路６０１號１樓	新北市	樹林區
全家	全家樹林學勤店	新北市樹林區學勤路５５０．５５２號１樓	新北市	樹林區
全家	全家樹林龍興店	新北市樹林區龍興街１５號	新北市	樹林區
全家	全家樹林台鐵店	新北市樹林區鎮前街１１２號	新北市	樹林區
全家	全家尖石那互依店	新竹縣尖石鄉嘉樂村３鄰麥樹仁１０３號１、２樓	新竹縣	尖石鄉
全家	全家尖石野薑花店	新竹縣尖石鄉錦屏村８鄰那羅２９之１號臨	新竹縣	尖石鄉
全家	全家台中上仁店	台中市西屯區上仁街１０２號	臺中市	西屯區
全家	全家台中上石店	台中市西屯區上石路８１號１樓	臺中市	西屯區
全家	全家台中上安店	台中市西屯區上安路１３６號一樓	臺中市	西屯區
全家	全家台中榮玉店	台中市西屯區大墩二十街９９號１樓	臺中市	西屯區
全家	全家台中福揚店	台中市西屯區大墩十九街１８８號	臺中市	西屯區
全家	全家台中樂活店	台中市西屯區大墩１９街１８號、２０號、２２號１樓	臺中市	西屯區
全家	全家台中福和店	台中市西屯區工業三十八路３號	臺中市	西屯區
全家	全家台中金工店	台中市西屯區工業區一路９８－１３０號	臺中市	西屯區
全家	全家台中白金店	台中市西屯區工業區一路７０號	臺中市	西屯區
全家	全家台中天保店	台中市西屯區福和里中工三路２１４之１號、之２號１樓	臺中市	西屯區
全家	全家台中工三店	台中市西屯區中工三路７５號、７７號	臺中市	西屯區
全家	全家中央公園店	台中市西屯區中科路２９６６號１樓	臺中市	西屯區
全家	全家台中真安店	台中市西屯區中清西二街７９號１樓	臺中市	西屯區
全家	全家台中捷運店	台中市西屯區文心路２段６９９號１樓	臺中市	西屯區
全家	全家台中福氣店	台中市西屯區文華路１０５之１０號	臺中市	西屯區
全家	全家台中福大店	台中市西屯區文華路２００號一樓	臺中市	西屯區
