類別	名稱	地址	縣市	鄉鎮	經度	緯度
全聯	育英	(51054)彰化縣員林市育英路600號1樓	彰化縣	員林市	120.573859	23.969342
全聯	南昌	彰化縣員林市惠來里南昌路75號1樓	彰化縣	員林市	120.571566	23.954474
全聯	員林員集	(51063)彰化縣員林市員集路２段269.271號	彰化縣	員林市	120.575833	23.941925
全聯	員林浮圳	(51055)彰化縣員林市浮圳路２段135號	彰化縣	員林市	120.583084	23.967404
全聯	彰化埔心	(51344)彰化縣埔心鄉員鹿路２段600號	彰化縣	埔心鄉	120.537142	23.952148
全聯	埔心東明	(513)彰化縣埔心鄉員林大道７段133、135、137號	彰化縣	埔心鄉	120.562682	23.954611
全聯	彰化埤頭	(52341)彰化縣埤頭鄉斗苑西路179號	彰化縣	埤頭鄉	120.461105	23.891294
全聯	鹿港	彰化縣鹿港鎮復興路210號1樓	彰化縣	鹿港鎮	120.438298	24.054821
全聯	鹿港彰頂	(50543)彰化縣鹿港鎮頂草路１段25號	彰化縣	鹿港鎮	120.480379	24.086881
全聯	鹿港鹿草	(50544)彰化縣鹿港鎮鹿草路１段487巷11號	彰化縣	鹿港鎮	120.436651	24.066045
全聯	鹿港長安	(50547)彰化縣鹿港鎮長安路200號	彰化縣	鹿港鎮	120.443553	24.060772
全聯	彰化溪州	(52442)彰化縣溪州鄉忠孝路5號	彰化縣	溪州鄉	120.493531	23.849654
全聯	溪湖	彰化縣溪湖鎮大發路56號1樓	彰化縣	溪湖鎮	120.476208	23.963457
全聯	溪湖平和	彰化縣溪湖鎮平和街184號1樓	彰化縣	溪湖鎮	120.479719	23.956560
全聯	彰安	彰化縣彰化市中正路二段828號1樓	彰化縣	彰化市	120.534346	24.064550
全聯	三民	彰化縣彰化市三民路430號1樓	彰化縣	彰化市	120.548502	24.086609
全聯	長興	彰化縣彰化市光復路35號1樓	彰化縣	彰化市	120.544698	24.080812
全聯	彰化自強南	彰化縣彰化市自強南路589號1樓	彰化縣	彰化市	120.530448	24.078883
全聯	彰化進德	(50081)彰化縣彰化市進德路49巷35號	彰化縣	彰化市	120.557288	24.084387
全聯	彰化彰鹿	(50083)彰化縣彰化市彰鹿路90號	彰化縣	彰化市	120.517149	24.061771
全聯	彰化延平	(50073)彰化縣彰化市延平路261號	彰化縣	彰化市	120.543182	24.062315
全聯	彰化中興	(50050)彰化縣彰化市中興路187-1號	彰化縣	彰化市	120.543482	24.069745
全聯	彰化金馬	(50053)彰化縣彰化市金馬路２段553號	彰化縣	彰化市	120.538733	24.092872
全聯	彰化中正	(50048)彰化縣彰化市中正路２段623-1。623-2號	彰化縣	彰化市	120.536433	24.068280
全聯	彰化福興	(50647)彰化縣福興鄉沿海路５段363號	彰化縣	福興鄉	120.431301	24.050600
全聯	彰化員鹿	(50649)彰化縣福興鄉員鹿路２段88號	彰化縣	福興鄉	120.436069	24.037913
全聯	線西中正	(50741)彰化縣線西鄉中正路63號	彰化縣	線西鄉	120.461927	24.129933
全聯	大甲	臺中市大甲區復興路59號	臺中市	大甲區	120.620084	24.346303
全聯	大甲光明	(43746)臺中市大甲區光明路12號	臺中市	大甲區	120.625114	24.343778
全聯	大甲黎明	(43769)臺中市大甲區黎明路2之301號	臺中市	大甲區	120.658952	24.396820
全聯	大甲民生	(43746)臺中市大甲區民生路13號	臺中市	大甲區	120.626825	24.346505
全聯	大肚榮華	(43252)臺中市大肚區榮華街7號、9號	臺中市	大肚區	120.544816	24.155817
全聯	大肚	臺中市大肚區沙田路二段592號	臺中市	大肚區	120.545919	24.150057
全聯	遊園	(43250)臺中市大肚區遊園路２段216號	臺中市	大肚區	120.581204	24.174194
全聯	大肚中蔗	(43248)臺中市大肚區中蔗路1-16。1-17號	臺中市	大肚區	120.579345	24.168726
全聯	大里仁化	(41282)臺中市大里區仁化路500號	臺中市	大里區	120.702872	24.096349
全聯	大里立中	(41247)臺中市大里區立中街27號	臺中市	大里區	120.697101	24.101457
全聯	大里新芳	(41284)臺中市大里區新芳路1號	臺中市	大里區	120.687453	24.103356
全聯	國光	臺中市大里區國光路二段70號	臺中市	大里區	120.682214	24.102065
全聯	大里	臺中市大里區東榮路八號	臺中市	大里區	120.689167	24.110278
全聯	大里成功	臺中市大里區成功路538號	臺中市	大里區	120.703758	24.091290
全聯	塗城金德	(41275)臺中市大里區金德街16號	臺中市	大里區	120.693831	24.091472
全聯	大里益民	(41241)臺中市大里區益民路１段175號	臺中市	大里區	120.692872	24.107146
全聯	大里爽文	(41283)臺中市大里區爽文路879號	臺中市	大里區	120.674733	24.109270
全聯	大雅學府	(42856)臺中市大雅區學府路109之11號	臺中市	大雅區	120.650519	24.218604
全聯	大雅雅環	臺中市大雅區雅環路二段87號	臺中市	大雅區	120.652817	24.226284
全聯	大雅民生	(42871)臺中市大雅區民生路４段72號	臺中市	大雅區	120.668474	24.236450
全聯	台中三民	(40042)臺中市中區三民路２段140號	臺中市	中區	120.680921	24.143691
全聯	太平勤益	(41151)臺中市太平區中山路１段336號	臺中市	太平區	120.734768	24.144365
全聯	太平光興	(41148)臺中市太平區光興路746號	臺中市	太平區	120.729489	24.107090
全聯	太平中平	(41165)臺中市太平區太平路321號	臺中市	太平區	120.717763	24.122898
全聯	太平樹孝	(41168)臺中市太平區樹孝路439號	臺中市	太平區	120.720068	24.157317
全聯	太平新興	(41157)臺中市太平區新興路115.117號	臺中市	太平區	120.709608	24.159116
全聯	太平宜昌	臺中市太平區宜昌路568號1樓	臺中市	太平區	120.715848	24.147870
全聯	太平樹德	臺中市太平區樹德路117號	臺中市	太平區	120.711964	24.154341
全聯	東平	臺中市太平區東平路499號	臺中市	太平區	120.719244	24.133221
全聯	台中東山	臺中市北屯區東山路一段173之1號	臺中市	北屯區	120.706181	24.169411
全聯	軍功	(40643)臺中市北屯區軍功路２段39號	臺中市	北屯區	120.719129	24.176687
全聯	大連	臺中市北屯區大連路二段12號	臺中市	北屯區	120.682200	24.176178
全聯	北屯	臺中市北屯區北屯路289之10號	臺中市	北屯區	120.695896	24.167905
全聯	旅順	臺中市北屯區旅順路二段78號1樓	臺中市	北屯區	120.687889	24.174333
全聯	台中北屯二	(40654)臺中市北屯區北屯路417號	臺中市	北屯區	120.698884	24.175507
全聯	中清	(40678)臺中市北屯區后庄路３５巷１號	臺中市	北屯區	120.662640	24.188801
全聯	台中松五	(40644)臺中市北屯區松竹五路180號	臺中市	北屯區	120.707594	24.174541
全聯	台中軍太	(40641)臺中市北屯區軍功路１段183.185號	臺中市	北屯區	120.715707	24.165210
全聯	台中四平	(40679)臺中市北屯區四平路523號	臺中市	北屯區	120.681622	24.193182
全聯	台中大坑	(40663)臺中市北屯區東山路１段346號	臺中市	北屯區	120.726183	24.176239
全聯	台中松竹	(40675)臺中市北屯區松竹路２段178巷51號。59號	臺中市	北屯區	120.695538	24.184469
全聯	台中崇德八	(40672)臺中市北屯區崇德八路１段366。368號	臺中市	北屯區	120.682674	24.183771
全聯	台中太原	(40653)臺中市北屯區太原路３段191-1號	臺中市	北屯區	120.691452	24.165023
全聯	台中水湳	(40676)臺中市北屯區中清路２段392號	臺中市	北屯區	120.667467	24.180070
全聯	台中崇德	臺中市北區崇德路一段230號	臺中市	北區	120.685199	24.160532
全聯	台中陜西	(40464)臺中市北區陜西路66號	臺中市	北區	120.668361	24.169048
全聯	五權	(40443)臺中市北區五權路１７６號中央市場內	臺中市	北區	120.675631	24.149228
全聯	天津	臺中市北區天津路二段171號	臺中市	北區	120.678732	24.169910
全聯	台中二中	(40458)臺中市北區中清路１段27號1樓	臺中市	北區	120.677128	24.152808
全聯	台中永興	(40454)臺中市北區永興街242號	臺中市	北區	120.682596	24.165422
全聯	台中學士	(40454)臺中市北區學士路261號	臺中市	北區	120.680894	24.162162
全聯	台中博館	(40461)臺中市北區民權路466號	臺中市	北區	120.670635	24.158073
全聯	台中新民	(40459)臺中市北區健行路37號	臺中市	北區	120.689559	24.158908
全聯	台中東光	(40451)臺中市北區東光路346號	臺中市	北區	120.698994	24.154479
全聯	台中明新	(40460)臺中市北區中清路１段425號	臺中市	北區	120.673967	24.164306
全聯	台中進化	(40450)臺中市北區進化路426號	臺中市	北區	120.694583	24.156343
全聯	台中山西	(40449)臺中市北區山西路２段125號	臺中市	北區	120.675731	24.171677
全聯	台中健行	(40459)臺中市北區健行路447號	臺中市	北區	120.679878	24.159035
全聯	外埔六分	臺中市外埔區六分路297號1樓	臺中市	外埔區	120.654271	24.331843
全聯	台中石岡	(42272)臺中市石岡區豐勢路883.885號	臺中市	石岡區	120.789029	24.273830
全聯	后里文明	(42149)臺中市后里區三豐路三段855、857號	臺中市	后里區	120.721872	24.305072
全聯	后里	臺中市后里區后里村甲后路587號	臺中市	后里區	120.717197	24.309626
全聯	台中市政	臺中市西屯區文心路２段501號	臺中市	西屯區	120.646508	24.154696
全聯	大墩	(40758)臺中市西屯區大墩路1168號	臺中市	西屯區	120.652880	24.160283
全聯	中工	臺中市西屯區中工二路2號	臺中市	西屯區	120.616562	24.182015
全聯	文心	臺中市西屯區重慶路136號	臺中市	西屯區	120.656594	24.166331
全聯	台中文華	(40753)臺中市西屯區河南路１段125號	臺中市	西屯區	120.661927	24.169895
全聯	逢甲	臺中市西屯區黎明路三段246號	臺中市	西屯區	120.637622	24.179772
全聯	台中河南	(40757)臺中市西屯區河南路４段26號	臺中市	西屯區	120.636031	24.159546
全聯	台中國安	(40763)臺中市西屯區國安一路128號2樓	臺中市	西屯區	120.612986	24.191558
全聯	台中龍門	(40757)臺中市西屯區黎明路２段866號	臺中市	西屯區	120.633921	24.162367
全聯	台中青海	(40744)臺中市西屯區河南路２段466號	臺中市	西屯區	120.643556	24.170910
全聯	台中福星	(40741)臺中市西屯區福星北路60號	臺中市	西屯區	120.644784	24.184534
全聯	台中大鵬	(40754)臺中市西屯區大鵬路107號	臺中市	西屯區	120.663312	24.177942
全聯	台中忠義	(40759)臺中市西屯區太原路１段85號	臺中市	西屯區	120.659458	24.160898
全聯	台中福科	(40764)臺中市西屯區福科路562、570號	臺中市	西屯區	120.614286	24.186877
全聯	台中環中	(40765)臺中市西屯區福科路26號	臺中市	西屯區	120.633184	24.179678
全聯	台中西屯	(40763)臺中市西屯區西屯路３段157號	臺中市	西屯區	120.620472	24.186883
全聯	精誠	臺中市西區精誠路294號1樓	臺中市	西區	120.655083	24.148697
全聯	忠明	臺中市西區忠明南路445號	臺中市	西區	120.657401	24.138281
全聯	台中樂群	(40346)臺中市西區南屯路１段41號	臺中市	西區	120.666018	24.132066
全聯	台中民權	(40341)臺中市西區民權路217巷1、3號	臺中市	西區	120.669562	24.147801
全聯	台中向上	(40358)臺中市西區美村路１段298.300.302號	臺中市	西區	120.661235	24.146651
全聯	台中大忠	(40359)臺中市西區精誠二十三街30號	臺中市	西區	120.656524	24.146101
全聯	台中林森	(40345)臺中市西區林森路89號	臺中市	西區	120.671287	24.136995
全聯	台中博二	(40354)臺中市西區博館二街123.125號	臺中市	西區	120.668796	24.152818
全聯	美村綠	(40346)臺中市西區五權五街68號	臺中市	西區	120.662461	24.136732
全聯	沙鹿中山	鹿區中山路434號	臺中市	沙鹿區	120.562252	24.243908
全聯	沙鹿屏西	(43354)臺中市沙鹿區鎮南路２段46號	臺中市	沙鹿區	120.570718	24.217516
全聯	沙鹿北勢	(43342)臺中市沙鹿區北勢東路516號	臺中市	沙鹿區	120.575845	24.225901
全聯	沙鹿	臺中市沙鹿區大同街119之1號	臺中市	沙鹿區	120.559181	24.239442
全聯	大智	臺中市東區大智路350巷2號1樓	臺中市	東區	120.690057	24.129286
全聯	十甲	臺中市東區十甲路452號	臺中市	東區	120.709282	24.144367
全聯	台中樂業	(40153)臺中市東區樂業路327號	臺中市	東區	120.703279	24.138902
全聯	台中振興	(40149)臺中市東區東英路1號	臺中市	東區	120.703636	24.131345
全聯	東勢東蘭	(42341)臺中市東勢區東蘭路５４之２號	臺中市	東勢區	120.824761	24.266538
全聯	東勢豐勢	(42354)臺中市東勢區豐勢路115號	臺中市	東勢區	120.830661	24.249748
全聯	台中黎明	臺中市南屯區黎明路一段1040號	臺中市	南屯區	120.637976	24.139178
全聯	台中萬和	臺中市南屯區永春東路1043號	臺中市	南屯區	120.637932	24.135240
全聯	台中大進	(40861)臺中市南屯區大進街490號1樓	臺中市	南屯區	120.651402	24.151869
全聯	台中嶺東	(40858)臺中市南屯區嶺東路690號	臺中市	南屯區	120.611643	24.147873
全聯	台中向上三厝	(40874)臺中市南屯區向上路３段46、46-1號	臺中市	南屯區	120.635042	24.146525
全聯	台中豐樂	(40876)臺中市南屯區文心南三路690、692號	臺中市	南屯區	120.643206	24.133453
全聯	台中大昌	(40878)臺中市南屯區大墩五街98號	臺中市	南屯區	120.651922	24.141847
全聯	台中永春東	(40855)臺中市南屯區永春東路148號	臺中市	南屯區	120.651793	24.134985
全聯	台中楓樹	(40846)臺中市南屯區黎明路１段101號	臺中市	南屯區	120.626142	24.114503
全聯	台中惠文	(40867)臺中市南屯區惠文路338。338-1。338-2號	臺中市	南屯區	120.643195	24.143849
全聯	台中三和	(40841)臺中市南屯區黎明路２段68號	臺中市	南屯區	120.637198	24.144243
全聯	台中復興	臺中市南區復興路二段160號	臺中市	南區	120.665469	24.126541
全聯	台中健康	(40253)臺中市南區美村南路72號	臺中市	南區	120.667015	24.116306
全聯	台中學府	(40252)臺中市南區復興路３段126號	臺中市	南區	120.672916	24.130092
全聯	台中南門	(40250)臺中市南區台中路520號	臺中市	南區	120.683884	24.123228
全聯	台中工學	(40245)臺中市南區工學六街130、132、136號	臺中市	南區	120.660359	24.114307
全聯	台中建國南	(40242)臺中市南區建國南路１段255號	臺中市	南區	120.657623	24.124640
全聯	台中仁和	(40254)臺中市南區國光路 198號	臺中市	南區	120.679052	24.126568
全聯	烏日	(41441)臺中市烏日區中山路２段１０８號	臺中市	烏日區	120.626516	24.106038
全聯	烏日長春	(41448)臺中市烏日區長春街429號	臺中市	烏日區	120.634985	24.108021
全聯	神岡中正	(42955)臺中市神岡區中正路21號	臺中市	神岡區	120.657947	24.257399
全聯	神岡昌平	(42944)臺中市神岡區昌平路５段313巷1號	臺中市	神岡區	120.682877	24.244228
全聯	豐原三豐	臺中市神岡區五權路1號	臺中市	神岡區	120.713168	24.258759
全聯	神岡中山	臺中市神岡區中山路832號	臺中市	神岡區	120.678485	24.249665
全聯	梧棲文化	(43548)臺中市梧棲區文化路２段85號	臺中市	梧棲區	120.530180	24.254421
全聯	梧棲文昌	(43545)臺中市梧棲區文昌路501號	臺中市	梧棲區	120.537576	24.245255
全聯	梧棲中華	(43550)臺中市梧棲區中華路２段610號	臺中市	梧棲區	120.558949	24.257307
全聯	清水鰲峰	(43652)臺中市清水區鰲新路5號	臺中市	清水區	120.556603	24.266157
全聯	清水五權	(43651)臺中市清水區五權路71號	臺中市	清水區	120.568156	24.276616
全聯	清水中興	臺中市清水區中興街57號	臺中市	清水區	120.574615	24.271983
全聯	清水中山	(43653)臺中市清水區中山路8號	臺中市	清水區	120.583140	24.283250
全聯	新社中和	(42641)臺中市新社區中和街５段13號	臺中市	新社區	120.808914	24.248348
全聯	潭子豐興	(42743)臺中市潭子區豐興路１段547-555號	臺中市	潭子區	120.722450	24.203040
全聯	潭子	臺中市潭子區勝利路348號	臺中市	潭子區	120.700698	24.214270
全聯	潭陽	(42751)臺中市潭子區潭子街１段31巷64號	臺中市	潭子區	120.706403	24.212003
全聯	潭子得天	(42755)臺中市潭子區得天街80。88。92號	臺中市	潭子區	120.701653	24.196857
全聯	潭子潭豐	(42741)臺中市潭子區潭豐路２段888號	臺中市	潭子區	120.710938	24.234354
全聯	潭子中山	(42755)臺中市潭子區中山路２段107。109號	臺中市	潭子區	120.704568	24.206463
全聯	龍井中央	(43447)臺中市龍井區中央路３段46號	臺中市	龍井區	120.525077	24.212013
全聯	龍井沙田	(43452)臺中市龍井區沙田路５段382.386號	臺中市	龍井區	120.548395	24.203362
全聯	台中東海	(43442)臺中市龍井區新興路87號	臺中市	龍井區	120.584912	24.181838
全聯	豐原成功	(42053)臺中市豐原區成功路198號	臺中市	豐原區	120.708826	24.245849
全聯	豐原豐東	(42048)臺中市豐原區豐東路171號	臺中市	豐原區	120.731678	24.250349
全聯	豐原忠孝	(42044)臺中市豐原區忠孝街27號	臺中市	豐原區	120.716304	24.252408
全聯	豐原大豐	(42077)臺中市豐原區大豐路５段486號	臺中市	豐原區	120.699194	24.248436
全聯	豐原大順	(42042)臺中市豐原區大順街121、123號	臺中市	豐原區	120.723362	24.260065
全聯	豐原向陽	(42080)臺中市豐原區向陽路126、130號	臺中市	豐原區	120.724294	24.252074
全聯	豐原田心	臺中市豐原區田心路二段182號	臺中市	豐原區	120.721020	24.239670
全聯	豐原北陽	(42084)臺中市豐原區北陽路256。258號	臺中市	豐原區	120.736038	24.250925
全聯	台中豐后	(42079)臺中市豐原區三豐路556號	臺中市	豐原區	120.721410	24.270707
全聯	豐原供售站	(42079)臺中市豐原區三豐路一段382號	臺中市	豐原區	120.720042	24.261607
全聯	霧峰中正	(41344)臺中市霧峰區中正路1119號	臺中市	霧峰區	120.699103	24.069553
全聯	霧峰民生	(41343)臺中市霧峰區民生路７５號	臺中市	霧峰區	120.700108	24.064529
全聯	天母天玉	臺北市士林區天母西路3號B1	臺北市	士林區	121.529291	25.118609
全聯	士林忠誠	(11148)臺北市士林區忠誠路１段177.179號1樓	臺北市	士林區	121.530546	25.108027
全聯	士林士東	臺北市士林區士東路23號	臺北市	士林區	121.526987	25.111960
全聯	北市延平	(11173)臺北市士林區延平北路５段238號	臺北市	士林區	121.510031	25.084418
全聯	士林大南	(11161)臺北市士林區大南路315號	臺北市	士林區	121.518044	25.088704
全聯	士林社子	臺北市士林區社正路59號	臺北市	士林區	121.510087	25.089019
全聯	士林蘭雅	(11148)臺北市士林區德行東路109巷104號1樓	臺北市	士林區	121.528907	25.110999
全聯	士林後港	(11167)臺北市士林區後港街30號	臺北市	士林區	121.522796	25.083682
全聯	士林中正	(11143)臺北市士林區中正路115號1樓	臺北市	士林區	121.528909	25.095767
全聯	士林德行東	(11150)臺北市士林區德行東路331巷35號1樓	臺北市	士林區	121.537813	25.111817
全聯	天母中山北	(11151)臺北市士林區中山北路７段154巷6號1樓	臺北市	士林區	121.533110	25.124012
全聯	士林芝山	(11148)臺北市士林區忠誠路１段56號1樓	臺北市	士林區	121.527092	25.104670
全聯	大同民族西	(10374)臺北市大同區民族西路235號	臺北市	大同區	121.512067	25.068809
全聯	民生西店	(10345)臺北市大同區民生西路280號1樓	臺北市	大同區	121.513016	25.05688
全聯	大同圓環	(10345)臺北市大同區南京西路165號1樓	臺北市	大同區	121.512992	25.054088
全聯	大同大龍	(10366)臺北市大同區大龍街91巷7號B1	臺北市	大同區	121.516537	25.067419
全聯	大安芳和	(10675)臺北市大安區樂業街87號1樓、B1	臺北市	大安區	121.551268	25.021642
全聯	大安永康	(10651)臺北市大安區永康街7巷6號1樓、B1	臺北市	大安區	121.530534	25.033048
全聯	北市和平	(10643)臺北市大安區和平東路１段63號	臺北市	大安區	121.524609	25.027158
全聯	北市建國	(10659)臺北市大安區建國南路２段123巷16號	臺北市	大安區	121.539063	25.029479
全聯	大安延吉	(10696)臺北市大安區市民大道４段190號	臺北市	大安區	121.554306	25.044183
全聯	大安	(10667)臺北市大安區復興南路２段237號	臺北市	大安區	121.543827	25.026015
全聯	台北東門	(10641)臺北市大安區金山南路２段12號	臺北市	大安區	121.526988	25.033493
全聯	大安敦南	(10688)臺北市大安區忠孝東路４段126號B1	臺北市	大安區	121.547752	25.040995
全聯	大安正聲	(10694)臺北市大安區延吉街159-8號	臺北市	大安區	121.555231	25.039000
全聯	大安民榮	(10656)臺北市大安區仁愛路３段24巷12號1樓	臺北市	大安區	121.535937	25.035148
全聯	大安北師	(10670)臺北市大安區和平東路２段311巷29號	臺北市	大安區	121.545277	25.025500
全聯	大安仁愛	(10693)臺北市大安區仁愛路４段418號1樓。B1	臺北市	大安區	121.557341	25.037371
全聯	大安居安	(10680)臺北市大安區安和路２段88號1樓	臺北市	大安區	121.550382	25.029774
全聯	大安樂利	(10679)臺北市大安區樂利路89號1樓	臺北市	大安區	121.552203	25.025663
全聯	大安泰順	(10645)臺北市大安區泰順街45號1樓	臺北市	大安區	121.531273	25.022632
全聯	大直敬業	臺北市中山區敬業四路33號B1	臺北市	中山區	121.558342	25.080941
全聯	大直實踐	(10464)臺北市中山區北安路655號B1	臺北市	中山區	121.549150	25.084449
全聯	中山林森	(10453)臺北市中山區林森北路561號	臺北市	中山區	121.525815	25.064571
全聯	大直北安	(10404)臺北市中山區北安路588巷8號	臺北市	中山區	121.549244	25.080939
全聯	中山朱崙	(10492)臺北市中山區龍江路15號1.2樓	臺北市	中山區	121.540475	25.047552
全聯	松花	(10477)臺北市中山區合江街137號1樓	臺北市	中山區	121.539364	25.061652
全聯	中山南京	臺北市中山區吉林路26巷34號	臺北市	中山區	121.528364	25.051374
全聯	中山興安	(10481)臺北市中山區興安街55號	臺北市	中山區	121.541846	25.056262
全聯	中山雙連	(10449)臺北市中山區錦西街8號	臺北市	中山區	121.521642	25.060233
全聯	吉林	臺北市中山區吉林路213號	臺北市	中山區	121.530432	25.060507
全聯	中山中安	(10446)臺北市中山區中山北路２段59巷45號B1	臺北市	中山區	121.524585	25.056022
全聯	中山松江	(10468)臺北市中山區松江路318號1樓	臺北市	中山區	121.532867	25.060656
全聯	中山建國北	(10491)臺北市中山區建國北路１段48號1樓	臺北市	中山區	121.536194	25.047841
全聯	中山德惠	(10470)臺北市中山區吉林路413號1樓	臺北市	中山區	121.530535	25.066482
全聯	中山晴光	(10460)臺北市中山區林森北路575之1號	臺北市	中山區	121.525817	25.065098
全聯	中山長春	(10487)臺北市中山區長春路258巷6號1樓	臺北市	中山區	121.538794	25.054135
全聯	大直供售站	(10462)臺北市中山區北安路409號1樓	臺北市	中山區	121.543210	25.079796
全聯	中正華山	臺北市中正區忠孝東路１段86號	臺北市	中正區	121.524546	25.044362
全聯	中正延平	(10065)臺北市中正區延平南路189號	臺北市	中正區	121.507484	25.033729
全聯	中正南昌	(10074)臺北市中正區南昌路１段51巷1號	臺北市	中正區	121.517412	25.031454
全聯	中正南海	(10067)臺北市中正區南海路100、102號	臺北市	中正區	121.508254	25.028149
全聯	中正同安	(10084)臺北市中正區南昌路２段112號B1	臺北市	中正區	121.522124	25.025784
全聯	中正牯嶺	(10078)臺北市中正區和平西路１段54號	臺北市	中正區	121.519649	25.026395
全聯	內湖康樂	(11480)臺北市內湖區康樂街116號B1	臺北市	內湖區	121.619006	25.070877
全聯	內湖成功	(11456)臺北市內湖區大湖山莊街148號	臺北市	內湖區	121.601443	25.086469
全聯	內湖民權	(11465)臺北市內湖區民權東路６段90巷18號1樓	臺北市	內湖區	121.585743	25.067862
全聯	內湖金龍	臺北市內湖區金龍路215號	臺北市	內湖區	121.587235	25.088161
全聯	內湖星雲	臺北市內湖區星雲街163號	臺北市	內湖區	121.596703	25.080998
全聯	內湖	(11448)臺北市內湖區港墘路１２７巷１０號	臺北市	內湖區	121.576953	25.077882
全聯	內湖明湖	(11483)臺北市內湖區民權東路６段296巷113、115號B1	臺北市	內湖區	121.608963	25.069893
全聯	內湖德安	(11459)臺北市內湖區成功路４段30巷28弄29號及B1	臺北市	內湖區	121.591717	25.082856
全聯	內湖文湖	(11445)臺北市內湖區文湖街31號1樓、B1	臺北市	內湖區	121.561142	25.086609
全聯	內湖安康	(11487)臺北市內湖區東湖路135號1、2樓	臺北市	內湖區	121.616883	25.068227
全聯	內湖網球場	(11490)臺北市內湖區民權東路６段208號1樓	臺北市	內湖區	121.596956	25.067571
全聯	內湖東湖	(11487)臺北市內湖區東湖路118號B1	臺北市	內湖區	121.616193	25.068108
全聯	內湖瑞光	(11491)臺北市內湖區陽光街319號	臺北市	內湖區	121.579146	25.073616
全聯	內湖南湖	(11487)臺北市內湖區東湖路33巷19號B1	臺北市	內湖區	121.613412	25.069745
全聯	內湖葫洲	(11483)臺北市內湖區民權東路６段296巷20號	臺北市	內湖區	121.605950	25.072335
全聯	內湖文德	(11475)臺北市內湖區文德路212號B1	臺北市	內湖區	121.583989	25.078246
全聯	文山保儀	(11650)臺北市文山區保儀路12號	臺北市	文山區	121.568447	24.988543
全聯	文山景興	(11669)臺北市文山區景興路191號B1	臺北市	文山區	121.544359	24.992481
全聯	文山順興	(11661)臺北市文山區興隆路４段143號	臺北市	文山區	121.561653	24.985128
全聯	文山萬年	(11676)臺北市文山區羅斯福路５段170巷41號	臺北市	文山區	121.536358	25.004547
全聯	文山永建	(11645)臺北市文山區木柵路１段177號	臺北市	文山區	121.550940	24.987758
全聯	文山忠順	(11661)臺北市文山區忠順街２段22號	臺北市	文山區	121.563188	24.984593
全聯	文山木柵	(11648)臺北市文山區木柵路３段41號	臺北市	文山區	121.565806	24.988594
全聯	文山興隆	臺北市文山區興隆路一段53號地下室	臺北市	文山區	121.540969	25.003879
全聯	文山木新	臺北市文山區恆光街37號	臺北市	文山區	121.567067	24.982680
全聯	文山福興	(11691)臺北市文山區福興路62號1樓	臺北市	文山區	121.550026	25.003963
全聯	文山景美	(11674)臺北市文山區羅斯福路６段218號B1	臺北市	文山區	121.540532	24.993061
全聯	文山樟文	(11662)臺北市文山區木新路３段278巷9號B1、11號	臺北市	文山區	121.557700	24.981952
全聯	文山羅斯福	(11673)臺北市文山區羅斯福路６段142巷11號1樓	臺北市	文山區	121.539124	24.996796
全聯	文山辛亥	(11690)臺北市文山區興隆路２段252號1樓	臺北市	文山區	121.554242	25.000676
全聯	北投致遠	(11271)臺北市北投區致遠二路113巷13.15.15-1號	臺北市	北投區	121.511466	25.117048
全聯	北投明德	(11281)臺北市北投區懷德街3-10號	臺北市	北投區	121.519266	25.111108
全聯	北投中和	(11252)臺北市北投區中和街49號1樓、B1	臺北市	北投區	121.502266	25.138394
全聯	北投復興崗	(11258)臺北市北投區中央北路２段181號	臺北市	北投區	121.492696	25.137791
全聯	關渡藝大	(11257)臺北市北投區中央北路４段532號	臺北市	北投區	121.467818	25.128069
全聯	唭哩岸	(11265)臺北市北投區東華街２段180號	臺北市	北投區	121.510970	25.120295
全聯	北投	(11268)臺北市北投區北投路２段11號	臺北市	北投區	121.498763	25.130538
全聯	北投文林北	(11287)臺北市北投區文林北路116號1樓	臺北市	北投區	121.517244	25.105924
全聯	北投吉利	(11273)臺北市北投區吉利街125號1樓	臺北市	北投區	121.506712	25.118638
全聯	北投行義	(11284)臺北市北投區行義路10巷2號1樓	臺北市	北投區	121.526478	25.124278
全聯	松山吉祥	(10560)臺北市松山區光復北路11巷99號B1	臺北市	松山區	121.562455	25.050644
全聯	北市興安二	(10596)臺北市松山區民生東路３段130巷9號	臺北市	松山區	121.546386	25.056331
全聯	松山中崙	(10562)臺北市松山區八德路３段106巷1號	臺北市	松山區	121.553794	25.047639
全聯	松山鵬程	臺北市松山區健康路399號	臺北市	松山區	121.568779	25.054551
全聯	民生社區	(10574)臺北市松山區民生東路４段133號	臺北市	松山區	121.554904	25.058476
全聯	松山民有	(10543)臺北市松山區民權東路３段140巷15號1樓	臺北市	松山區	121.547074	25.060401
全聯	松山健康	(10586)臺北市松山區健康路243號B1	臺北市	松山區	121.563572	25.054406
全聯	松山三民	(10588)臺北市松山區三民路108號B1	臺北市	松山區	121.563737	25.057751
全聯	信義黎忠	(11057)臺北市信義區和平東路３段391巷16號	臺北市	信義區	121.558043	25.020321
全聯	信義嘉興	(11052)臺北市信義區基隆路２段22號B1	臺北市	信義區	121.558469	25.032024
全聯	信義六合	(11046)臺北市信義區松仁路240巷19號	臺北市	信義區	121.568866	25.024486
全聯	信義松興	(11070)臺北市信義區松隆路36號	臺北市	信義區	121.567517	25.043412
