類別	名稱	地址	縣市	鄉鎮
美廉社	三民熱河店	高雄市三民區熱河二街109號1樓	高雄市	三民區
美廉社	三民瀋陽店	高雄市三民區瀋陽街110號	高雄市	三民區
美廉社	三民灣中店	高雄市三民區灣中街330號	高雄市	三民區
美廉社	三民灣復店	高雄市三民區灣復街24號	高雄市	三民區
美廉社	大社金龍店	高雄市大社區金龍路314號1樓	高雄市	大社區
美廉社	大寮中正店	高雄市大寮區中正路59號	高雄市	大寮區
美廉社	大寮中庄店	高雄市大寮區中庄路94、96號	高雄市	大寮區
美廉社	大寮華中南店	高雄市大寮區華中南路317號	高雄市	大寮區
美廉社	大寮萬丹店	高雄市大寮區萬丹路585號	高雄市	大寮區
美廉社	小港大坪頂店	高雄市小港區大平路198號	高雄市	小港區
美廉社	小港民益店		高雄市	小港區
美廉社	小港松信店	高雄市小港區松信路70號	高雄市	小港區
美廉社	小港松福店	高雄市小港區松福街56巷78、80號	高雄市	小港區
美廉社	小港松興店	高雄市小港區松興路72-1號	高雄市	小港區
美廉社	小港崇明店	高雄市小港區崇明街61號	高雄市	小港區
美廉社	仁武八德西店	高雄市仁武區八德西路318、320號	高雄市	仁武區
美廉社	仁武八德東店	高雄市仁武區八德東路321號	高雄市	仁武區
美廉社	仁武仁心店	高雄市仁武區仁心路211號	高雄市	仁武區
美廉社	仁武仁孝店	高雄市仁武區仁孝路296號	高雄市	仁武區
美廉社	仁武仁和店	高雄市仁武區仁和街97號	高雄市	仁武區
美廉社	左營介壽店	高雄市左營區介壽路243號	高雄市	左營區
美廉社	左營果峰店	高雄市左營區果峰街12巷30號	高雄市	左營區
美廉社	左營重愛店	高雄市左營區重愛路306號	高雄市	左營區
美廉社	左營翠華店	高雄市左營區翠華路601巷77號	高雄市	左營區
美廉社	岡山柳橋東店	高雄市岡山區柳橋東路9號	高雄市	岡山區
美廉社	林園沿海店	高雄市林園區沿海路四段193號	高雄市	林園區
美廉社	前鎮中華店	高雄市前鎮區中華五路969巷7號	高雄市	前鎮區
美廉社	前鎮后平店	高雄市前鎮區后平路98號	高雄市	前鎮區
美廉社	前鎮長江店	高雄市前鎮區興東里長江街64號	高雄市	前鎮區
美廉社	前鎮廉江店	高雄市前鎮區廉江街45號	高雄市	前鎮區
美廉社	高雄崗山南店	高雄市前鎮區崗山南街300、302號	高雄市	前鎮區
美廉社	美濃中興店	高雄市美濃區中興路一段805號	高雄市	美濃區
美廉社	苓雅武仁店	高雄市苓雅區武仁街131號	高雄市	苓雅區
美廉社	苓雅武慶店	高雄市苓雅區武慶三路81-1~81-2號	高雄市	苓雅區
美廉社	苓雅苓雅二店		高雄市	苓雅區
美廉社	苓雅苓雅店	高雄市苓雅區苓雅二路222號	高雄市	苓雅區
美廉社	苓雅福德二店	高雄市苓雅區福德三路73號1樓	高雄市	苓雅區
美廉社	苓雅福德店	高雄市苓雅區福德三路261、263號	高雄市	苓雅區
美廉社	苓雅廣東店	高雄市苓雅區廣東二街76號	高雄市	苓雅區
美廉社	苓雅興中店	高雄市苓雅區興中二路35號	高雄市	苓雅區
美廉社	新興南台店	高雄市新興區南台路78號	高雄市	新興區
美廉社	新興復橫店	高雄市新興區復橫一路66號	高雄市	新興區
美廉社	新興新田店	高雄市新興區新田路70號	高雄市	新興區
美廉社	楠梓惠心店	高雄市楠梓區惠心街25號	高雄市	楠梓區
美廉社	楠梓惠春店	高雄市楠梓區惠春街135號	高雄市	楠梓區
美廉社	楠梓廣昌店	高雄市楠梓區廣昌街181號	高雄市	楠梓區
美廉社	路竹中興店	高雄市路竹區中興路150-2號	高雄市	路竹區
美廉社	鼓山裕豐店	高雄市鼓山區裕豐街47號	高雄市	鼓山區
美廉社	鼓山臨海店	高雄市鼓山區臨海一路15號	高雄市	鼓山區
美廉社	旗山旗甲店	高雄市旗山區旗甲路二段390、392號	高雄市	旗山區
美廉社	旗山旗南店	高雄市旗山區旗南二路85-4及85-5號	高雄市	旗山區
美廉社	旗津通山店	高雄市旗津區通山路21號	高雄市	旗津區
美廉社	鳳山工協店	高雄市鳳山區工協街30號	高雄市	鳳山區
美廉社	鳳山中山東店	高雄市鳳山區中山東路192巷36號	高雄市	鳳山區
美廉社	鳳山北昌店	高雄市鳳山區北昌路16號	高雄市	鳳山區
美廉社	鳳山杭州店	高雄市鳳山區杭州西街142號	高雄市	鳳山區
美廉社	鳳山保生店	高雄市鳳山區保生路228號	高雄市	鳳山區
美廉社	鳳山海洋店	高雄市鳳山區海洋一路81號	高雄市	鳳山區
美廉社	鳳山國富店	高雄市鳳山區國富路25號	高雄市	鳳山區
美廉社	鳳山頂庄店	高雄市鳳山區頂庄路183號	高雄市	鳳山區
美廉社	鳳山瑞興店	高雄市鳳山區瑞興路153號	高雄市	鳳山區
美廉社	鹽埕建國店		高雄市	鹽埕區
美廉社	鹽埕富野店	高雄市鹽埕區富野路22號	高雄市	鹽埕區
美廉社	內埔三地門店	屏東縣內埔鄉中山路271、273號	屏東縣	內埔
美廉社	內埔屏科大店	屏東縣內埔鄉壽比路514號	屏東縣	內埔
美廉社	屏東長治店	屏東縣長治鄉長興路52-6號	屏東縣	長治
美廉社	屏東大武店	屏東縣屏東市大武路333號	屏東縣	屏東
美廉社	屏東安心店	屏東縣屏東市安心四橫巷445、446號	屏東縣	屏東
美廉社	屏東建華店	屏東縣屏東市建華一街104號	屏東縣	屏東
美廉社	屏東建豐店	屏東縣屏東市建豐路291號	屏東縣	屏東
美廉社	屏東棒球店	屏東縣屏東市永安里棒球路41號	屏東縣	屏東
美廉社	屏東新園店	屏東縣新園鄉南興路301號	屏東縣	新園
美廉社	三星三星店	宜蘭縣三星鄉三星路二段77號	宜蘭縣	三星
美廉社	五結親河店	宜蘭縣五結鄉親河路一段91號	宜蘭縣	五結
美廉社	冬山廣興店	宜蘭縣冬山鄉廣興路172號	宜蘭縣	冬山
美廉社	宜蘭延平店	宜蘭縣宜蘭市延平路38之52、53號	宜蘭縣	宜蘭
美廉社	宜蘭進士店	宜蘭縣宜蘭市進士路149號	宜蘭縣	宜蘭
美廉社	員山永同店	宜蘭縣員山鄉永同路一段229號	宜蘭縣	員山
美廉社	蘇澳仁愛店	宜蘭縣蘇澳鎮仁愛路203、205號	宜蘭縣	蘇澳
