類別	名稱	地址	縣市	鄉鎮	經度	緯度
7-11	上弘	台北市松山區敦化北路168號B2	台北市	松山區	121.54828739089498	25.056390968531797
7-11	小巨蛋	台北市松山區南京東路四段2號1樓	台北市	松山區	121.549433	25.050943999999998
7-11	中崙	台北市松山區八德路三段27號	台北市	松山區	121.552737	25.048396
7-11	北體	台北市松山區北寧路66號	台北市	松山區	121.55284999999999	25.050888
7-11	台場	台北市松山區八德路三段20-2號	台北市	松山區	121.551158	25.048085999999998
7-11	市大	台北市松山區市民大道路四段105號	台北市	松山區	121.548085	25.045126999999997
7-11	民有	台北市松山區民權東路三段108號	台北市	松山區	121.54499799999999	25.061936
7-11	民復	台北市松山區民生東路四段130號	台北市	松山區	121.555146	25.058106
7-11	吉仁	台北市松山區延吉街27-1號1樓	台北市	松山區	121.55368899999999	25.04607
7-11	吉盛	台北市松山區南京東路五段66巷3弄1號1樓	台北市	松山區	121.560964399935	25.0509419492939
7-11	吉祥	台北市松山區八德路四段245巷52弄31號	台北市	松山區	121.562671	25.050397999999998
7-11	京育	台北市松山區南京東路四段66號寧安街68巷25號	台北市	松山區	121.55401699999999	25.051416999999997
7-11	京佳	台北市松山區南京東路五段229號231號1樓	台北市	松山區	121.564605	25.051596
7-11	京東	台北市松山區南京東路五段16號1樓	台北市	松山區	121.558747	25.051325
7-11	京城	台北市松山區南京東路四段75之2號1樓	台北市	松山區	121.55356499999999	25.051819
7-11	京復	台北市松山區光復北路11巷44號	台北市	松山區	121.55946839880299	25.0496719448837
7-11	京發	台北市松山區南京東路五段139之4及139之8號	台北市	松山區	121.56161840043899	25.0517689521709
7-11	京運	台北市松山區南京東路三段262號1樓	台北市	松山區	121.54499799999999	25.051627999999997
7-11	京寶	台北市松山區南京東路五段291巷4之1號4之2號	台北市	松山區	121.56606099999999	25.051835999999998
7-11	延新	台北市松山區延壽街99號1樓	台北市	松山區	121.566252404005	25.0572969713977
7-11	延壽	台北市松山區延壽街422號	台北市	松山區	121.556423	25.056236
7-11	征東	台北市松山區新東街15巷1號	台北市	松山區	121.56590299999999	25.058555
7-11	征唐	台北市松山區新東街41-7號	台北市	松山區	121.565542	25.060340999999998
7-11	明塑	台北市松山區民生東路四段54號之2一樓	台北市	松山區	121.550862	25.057384
7-11	東光	台北市松山區南京東路五段15號1樓	台北市	松山區	121.557920397751	25.0518919526621
7-11	東吉	台北市松山區民生東路五段100號	台北市	松山區	121.56030839971599	25.058524975786
7-11	東復	台北市松山區復興北路313巷25號	台北市	松山區	121.546337389566	25.059074977936497
7-11	東勢	台北市松山區南京東路四段133巷6弄1號	台北市	松山區	121.55500699999999	25.052598
7-11	東榮	台北市松山區民生東路五段65號	台北市	松山區	121.558171	25.058645
7-11	東鑫	台北市松山區民生東路四段55巷10號	台北市	松山區	121.550472	25.058359
7-11	松民	台北市松山區三民路10號	台北市	松山區	121.56388	25.052391999999998
7-11	松禾	台北市松山區塔悠路31號33號	台北市	松山區	121.571303	25.050877999999997
7-11	松祐	台北市松山區饒河街90號1樓	台北市	松山區	121.574057	25.050324999999997
7-11	松航	台北市松山區敦化北路340-9號	台北市	松山區	121.551514393488	25.06371899407
7-11	松德	台北市松山區八德路四段755號1樓	台北市	松山區	121.577548	25.050645
7-11	松慶	台北市松山區慶城街1號1樓	台北市	松山區	121.54463	25.052768
7-11	松機	台北市松山區敦化北路340之10號1樓	台北市	松山區	121.549644	25.063817999999998
7-11	松饒	台北市松山區慈祐里八德路四段767號769號	台北市	松山區	121.57801099999999	25.051083
7-11	松觀	台北市松山區敦化北路340之10號3樓	台北市	松山區	121.550332	25.063731999999998
7-11	松鑽	台北市松山區八德路四段686號	台北市	松山區	121.576641	25.049882999999998
7-11	長塑	台北市松山區敦化北路199巷2弄9號1樓	台北市	松山區	121.550051392149	25.055525965482296
7-11	南京	台北市松山區南京東路三段303巷5號	台北市	松山區	121.546691	25.052477
7-11	威京	台北市松山區八德路四段151號	台北市	松山區	121.562569	25.048779999999997
7-11	風復	台北市松山區復興南路一段43號	台北市	松山區	121.544062	25.045676999999998
7-11	庫德	台北市松山區八德路二段366巷7號1樓	台北市	松山區	121.54606238899099	25.0478159386224
7-11	健一	台北市松山區健康路11號	台北市	松山區	121.552453	25.053224
7-11	婦聯	台北市松山區健康路224號	台北市	松山區	121.561080400121	25.053926959715998
7-11	清愿	台北市松山區八德路二段439號	台北市	松山區	121.54694599999999	25.048327
7-11	統威	台北市松山區東興路13-1號1樓15巷3號1樓	台北市	松山區	121.5655	25.050205
7-11	通盈	台北市松山區南京東路五段315號	台北市	松山區	121.56681940422298	25.0516509516713
7-11	復旦	台北市松山區敦化南路一段5號	台北市	松山區	121.549139	25.047157
7-11	復安	台北市松山區民生東路三段130巷2之1號1樓	台北市	松山區	121.54590638916899	25.056578969226898
7-11	復春	台北市松山區復興北路179號	台北市	松山區	121.544337	25.054422
7-11	復星	台北市松山區復興北路15-6號1樓	台北市	松山區	121.544235	25.048468
7-11	復惠	台北市松山區復興北路335號1樓	台北市	松山區	121.54448699999999	25.059896
7-11	敦化	台北市松山區民權東路三段160巷9號1樓	台北市	松山區	121.547919390782	25.0610259847241
7-11	敦北	台北市松山區敦化北路149號1樓	台北市	松山區	121.549585391761	25.054074960422696
7-11	敦巨	台北市松山區南京東路四段25號25之1號	台北市	松山區	121.550597	25.051959999999998
7-11	朝福	台北市松山區三民路115號	台北市	松山區	121.56326299999999	25.058078
7-11	塔優	台北市松山區撫遠街197號199號	台北市	松山區	121.56804899999999	25.059856
7-11	新育商	台北市松山區寧安街3巷11號1樓	台北市	松山區	121.55498239551899	25.049098942957198
7-11	新復勢	台北市松山區八德路三段200號202號1樓	台北市	松山區	121.556434	25.047914
7-11	新寶清	台北市松山區南京東路五段334號336號1樓	台北市	松山區	121.568688	25.051088999999997
7-11	新饒河	台北市松山區八德路四段697號1樓	台北市	松山區	121.57653441126101	25.0504089471678
7-11	福源	台北市松山區新東街60巷16號18號1樓	台北市	松山區	121.566068404037	25.062110988212297
7-11	影城	台北市松山區八德路四段245巷35號	台北市	松山區	121.564343	25.050442999999998
7-11	德育	台北市松山區八德路三段171號173號1樓	台北市	松山區	121.55554	25.048157999999997
7-11	樂得	台北市松山區復興北路35號	台北市	松山區	121.54419299999999	25.050145999999998
7-11	錢京	台北市松山區敦化北路100號1樓	台北市	松山區	121.54832239079799	25.0527389557778
7-11	聰明	台北市松山區寶清街34號1樓	台北市	松山區	121.56773199999999	25.052698
7-11	寶德	台北市松山區八德路四段295號297號1樓	台北市	松山區	121.566344	25.049187
7-11	鑫壽	台北市松山區延壽街323號	台北市	松山區	121.560524	25.056714
7-11	一零一	台北市信義區信義路五段7號35樓	台北市	信義區	121.56507699999999	25.033372999999997
7-11	三興	台北市信義區吳興街156巷2弄2號4號1樓	台北市	信義區	121.56139239950299	25.0291858733115
7-11	中興	台北市信義區基隆路二段22號	台北市	信義區	121.558791	25.031971
7-11	仁和	台北市信義區正和里光復南路419巷41號	台北市	信義區	121.55842299999999	25.036561
7-11	仁信	台北市信義區松仁路130號	台北市	信義區	121.56800199999999	25.033642
7-11	世貿	台北市信義區信義路五段5號1樓	台北市	信義區	121.562325	25.033866999999997
7-11	世貿二	台北市信義區信義路五段5號2樓	台北市	信義區	121.562325	25.033866999999997
7-11	北府	台北市信義區松仁路162號164號1樓	台北市	信義區	121.56819340442199	25.0284618706686
7-11	北醫	台北市信義區吳興街252號	台北市	信義區	121.56353340098998	25.0271778662635
7-11	北醫大	台北市信義區吳興街250號1樓	台北市	信義區	121.562224400032	25.0269868656184
7-11	市捷	台北市信義區忠孝東路五段6號1樓	台北市	信義區	121.565136	25.040913999999997
7-11	市運	台北市信義區忠孝東路5段2號	台北市	信義區	121.564747	25.040833
7-11	必成	台北市信義區基隆路一段178號180號1樓	台北市	信義區	121.56494740254699	25.0425669199801
7-11	永吉	台北市信義區永吉路217號1樓2樓及219號1樓	台北市	信義區	121.573994	25.045709
7-11	永信	台北市信義區永吉路30巷103號	台北市	信義區	121.56883599999999	25.043533999999998
7-11	光東	台北市信義區忠孝東路五段524巷1弄1號	台北市	信義區	121.579504	25.041152
7-11	光復	台北市信義區光復南路471號	台北市	信義區	121.557644	25.033679
7-11	吳興	台北市信義區吳興街284巷18弄2號	台北市	信義區	121.563441	25.024535999999998
7-11	宏泰	台北市信義區松仁路91-1號1樓	台北市	信義區	121.56865499999999	25.036845
7-11	忠林	台北市信義區忠孝東路五段470號1樓	台北市	信義區	121.57685099999999	25.040657
7-11	忠隆	台北市信義區忠孝東路五段71巷6號1樓	台北市	信義區	121.567225	25.041718
7-11	昌隆	台北市信義區基隆路二段131-4號	台北市	信義區	121.55672999999999	25.028011
7-11	東暉	台北市信義區忠孝東路四段514號	台北市	信義區	121.562485	25.040820999999998
7-11	松山	台北市信義區忠孝東路五段386號	台北市	信義區	121.574124	25.040764
7-11	松仁	台北市信義區松仁路213號	台北市	信義區	121.568407	25.026747
7-11	松信	台北市信義區松信路148號1樓	台北市	信義區	121.571913407661	25.0437709240663
7-11	松茂	台北市信義區松山路11號B1樓	台北市	信義區	121.57791399999999	25.049191999999998
7-11	松家	台北市信義區松山路608號610號	台北市	信義區	121.578498	25.035809
7-11	松高	台北市信義區基隆路一段141號1樓	台北市	信義區	121.565843403221	25.0432129222209
7-11	松捷	台北市信義區忠孝東路五段1之6號	台北市	信義區	121.565135	25.041321
7-11	松智	台北市信義區莊敬路325巷43號	台北市	信義區	121.564814	25.029132999999998
7-11	松義	台北市信義區松德路271號	台北市	信義區	121.574648	25.032912
7-11	松錢	台北市信義區松隆路192號194號1樓	台北市	信義區	121.57237840810599	25.0468449347933
7-11	松聯	台北市信義區忠孝東路四段559巷24號1樓	台北市	信義區	121.563762	25.042721
7-11	松鐵	台北市信義區松山路11號B1樓	台北市	信義區	121.57791399999999	25.049191999999998
7-11	信吉	台北市信義區永吉路278巷58弄2號	台北市	信義區	121.57405	25.043477
7-11	信林	台北市信義區虎林街222巷7號9號1樓	台北市	信義區	121.577097411209	25.037269901274698
7-11	信富	台北市信義區吳興街156巷63號63之1號	台北市	信義區	121.559153	25.028207
7-11	信運	台北市信義區松勤街100號1樓	台北市	信義區	121.566679	25.031868
7-11	信嘉	台北市信義區嘉興街181巷21號	台北市	信義區	121.55747299999999	25.026175
7-11	信福	台北市信義區福德街308號310巷1號	台北市	信義區	121.587454	25.039333
7-11	信遠	台北市信義區松仁路58號B2樓	台北市	信義區	121.567968	25.036731999999997
7-11	信德	台北市信義區松德路200巷10號	台北市	信義區	121.57359199999999	25.034775
7-11	信醫	台北市信義區吳興街346號348號	台北市	信義區	121.56634899999999	25.025814
7-11	後山埤	台北市信義區中坡北路11號1樓	台北市	信義區	121.581014	25.044634
7-11	春光	台北市信義區大道路9號11號1樓	台北市	信義區	121.581582	25.042600999999998
7-11	革新	台北市信義區永吉路32號34號	台北市	信義區	121.568906	25.045547
7-11	留公	台北市信義區福德街247號249號	台北市	信義區	121.585893	25.038729
7-11	國貿	台北市信義區基隆路一段333號B3	台北市	信義區	121.56099499999999	25.034596999999998
7-11	崇德	台北市信義區崇德街104號106號1樓	台北市	信義區	121.55560339512499	25.024081855583997
7-11	崧站	台北市信義區松隆路329巷4號	台北市	信義區	121.57931699999999	25.048426
7-11	捷忠	台北市信義區忠孝東路五段617號	台北市	信義區	121.579105	25.04161
7-11	統誠	台北市信義區松高路11號B2樓	台北市	信義區	121.56583140308	25.0393739088148
7-11	凱悅	台北市信義區基隆路一段398號1樓	台北市	信義區	121.560031	25.034285
7-11	喬治	台北市信義區基隆路二段155號1樓	台北市	信義區	121.554413394319	25.0258028616135
7-11	富比世	台北市信義區松仁路246號248號1樓	台北市	信義區	121.569424	25.024493
7-11	惠安	台北市信義區惠安里吳興街520號	台北市	信義區	121.56893	25.022205
7-11	敦厚	台北市信義區永吉路30巷168弄1號1樓	台北市	信義區	121.568675405244	25.0420809182198
7-11	萊福	台北市信義區林口街48號	台北市	信義區	121.579442	25.038252999999997
7-11	開源	台北市信義區松山路136號138號	台北市	信義區	121.57757799999999	25.047269999999997
7-11	微風南山	台北市信義區松智路17號B2樓	台北市	信義區	121.56577399999999	25.034435
7-11	新三連	台北市信義區逸仙路42巷25號1樓	台北市	信義區	121.563129401155	25.0405529129775
7-11	新工農	台北市信義區忠孝東路五段236巷6-3號8號1樓	台北市	信義區	121.571738	25.040157999999998
7-11	新光	台北市信義區松高路12號B1樓	台北市	信義區	121.56679299999999	25.038663999999997
7-11	新東宮	台北市信義區松山路455號	台北市	信義區	121.57803899999999	25.039883999999997
7-11	道生	台北市信義區新仁里東興路57號	台北市	信義區	121.566457	25.047321
7-11	嘉馥	台北市信義區信義路六段21號23號1樓	台北市	信義區	121.57562999999999	25.034526
7-11	福中	台北市信義區福德街159號161號1樓	台北市	信義區	121.583328	25.037658
7-11	廣慈	台北市信義區大道路115號117號1樓	台北市	信義區	121.58314299999999	25.039635999999998
7-11	德鄰	台北市信義區松德路127號129號1樓	台北市	信義區	121.575297409907	25.037520902182298
7-11	慶林	台北市信義區虎林街151號153號1樓	台北市	信義區	121.57669	25.039499
7-11	興貿	台北市信義區景新里莊敬路178巷2號	台北市	信義區	121.561036	25.031145
7-11	總站	台北市信義區吳興街486號488號1樓	台北市	信義區	121.569502405202	25.0234878532766
7-11	總部	台北市信義區東興路67號1樓	台北市	信義區	121.56669740397498	25.0470299355361
7-11	聯合	台北市信義區忠孝東路四段559巷6號	台北市	信義區	121.563667	25.041836
7-11	醫學	台北市信義區吳興街257號259號	台北市	信義區	121.56381599999999	25.027155999999998
7-11	麟運	台北市信義區和平東路三段461號461之1號1樓	台北市	信義區	121.55886699999999	25.018663
7-11	鑫吉	台北市信義區虎林街85號	台北市	信義區	121.577138411504	25.044790927538397
7-11	鑫國泰	台北市信義區忠孝東路五段68號24樓	台北市	信義區	121.566811	25.040167
7-11	大台	台北市大安區羅斯福路三段333巷18號1樓20號1樓(部分)	台北市	大安區	121.53255399999999	25.017604
7-11	大信	台北市大安區信義路三段33號	台北市	大安區	121.53456299999999	25.033718
7-11	大敦	台北市大安區敦化南路二段63巷7號1樓	台北市	大安區	121.549556390975	25.0311918805121
7-11	中廣	台北市大安區仁愛路三段25-1號27號	台北市	大安區	121.534331	25.038515999999998
7-11	仁安	台北市大安區仁愛路四段27巷1號	台北市	大安區	121.545243	25.038646
7-11	仕吉	台北市大安區忠孝東路四段223巷42號	台北市	大安區	121.55310899999999	25.043523
7-11	台科一	台北市大安區基隆路四段43號1樓	台北市	大安區	121.54276399999999	25.013952999999997
7-11	永康	台北市大安區永康街43號	台北市	大安區	121.529595	25.030427
7-11	禾光	台北市大安區和平東路二段63號1樓	台北市	大安區	121.53861599999999	25.02565
7-11	立仁	台北市大安區安和路二段74巷1號	台北市	大安區	121.55157399999999	25.030018
7-11	光忠	台北市大安區復興南路一段107巷5弄1號1樓	台北市	大安區	121.54442999999999	25.043722
7-11	吉孝	台北市大安區忠孝東路四段299號	台北市	大安區	121.555337	25.041598
7-11	吉忠	台北市大安區延吉街72號	台北市	大安區	121.554192	25.042521999999998
7-11	合旺	台北市大安區復興南路二段151巷41號	台北市	大安區	121.545411	25.028361999999998
7-11	合維	台北市大安區四維路170巷8號1樓	台北市	大安區	121.547625389473	25.0281958700811
7-11	安居	台北市大安區安居街33號	台北市	大安區	121.55442599999999	25.020450999999998
7-11	安松	台北市大安區安東街50之2號50之3號50之4號	台北市	大安區	121.542452	25.042924
7-11	佑安	台北市大安區忠孝東路三段217巷1弄2號	台北市	大安區	121.53964699999999	25.042413999999997
7-11	技安	台北市大安區和平東路三段97號97之1號1樓	台北市	大安區	121.55077899999999	25.024613
7-11	辛亥	台北市大安區辛亥路二段57號	台北市	大安區	121.537167	25.023056999999998
7-11	卓聯	台北市大安區羅斯福路四段1號1樓卓聯大樓	台北市	大安區	121.53791799999999	25.014682999999998
7-11	和平東	台北市大安區和平東路一段129之1號	台北市	大安區	121.52941399999999	25.026716999999998
7-11	和安	台北市大安區和平東路三段230號	台北市	大安區	121.55462399999999	25.022219999999997
7-11	和金	台北市大安區和平東路一段91號	台北市	大安區	121.525706	25.026918
7-11	和泰	台北市大安區和平東路一段169號	台北市	大安區	121.53170399999999	25.026457
7-11	和樂	台北市大安區和平東路三段228巷45號1樓	台北市	大安區	121.55328499999999	25.02064
7-11	延吉	台北市大安區延吉街237號	台北市	大安區	121.55570499999999	25.036635999999998
7-11	昇隆	台北市大安區敦化南路二段238號	台北市	大安區	121.548273	25.021003999999998
7-11	東門	台北市大安區信義路二段198巷6號1樓	台北市	大安區	121.53033099999999	25.033051999999998
7-11	欣安和	台北市大安區安和路一段47號	台北市	大安區	121.551057392316	25.0386879066647
7-11	欣隆昌	台北市大安區基隆路二段142之1號及142之2號	台北市	大安區	121.55649639591898	25.0283868706027
7-11	花市	台北市大安區建國南路一段274號	台北市	大安區	121.537272	25.036371
7-11	金信	台北市大安區金山南路二段18號1樓	台北市	大安區	121.52694037464599	25.0332818881702
7-11	金華	台北市大安區金華街140號1樓	台北市	大安區	121.528325	25.029811
7-11	長星	台北市大安區基隆路三段85號	台北市	大安區	121.54534	25.017809999999997
7-11	阿波羅	台北市大安區忠孝東路四段222號224號1樓	台北市	大安區	121.55358799999999	25.041211999999998
7-11	信中	台北市大安區信義路三段101號	台北市	大安區	121.538664	25.033649999999998
7-11	信安	台北市大安區大安路一段218號	台北市	大安區	121.54589	25.034291
7-11	信義	台北市大安區信義路四段265巷12弄1號	台北市	大安區	121.554413	25.034224
7-11	信興	台北市大安區信義路四段32號	台北市	大安區	121.544676	25.033141
7-11	建安	台北市大安區敦化南路一段187巷29號	台北市	大安區	121.550671	25.042638
7-11	建忠	台北市大安區忠孝東路三段249號	台北市	大安區	121.541434	25.041794
7-11	建南	台北市大安區建國南路二段151巷6之8號	台北市	大安區	121.5384	25.028706
7-11	建綸	台北市大安區仁愛路四段151巷33號忠孝東路四段216巷32弄19號21號	台北市	大安區	121.55197199999999	25.040086
7-11	恆安	台北市大安區永康街2巷12號1樓	台北市	大安區	121.529184	25.033201
7-11	科技站	台北市大安區復興南路二段203號	台北市	大安區	121.54366599999999	25.026283
7-11	科建	台北市大安區建國南路一段28號30號	台北市	大安區	121.536228	25.044269
7-11	科興	台北市大安區復興南路二段271巷2號1樓	台北市	大安區	121.54388	25.025634
7-11	師大	台北市大安區師大路87號	台北市	大安區	121.528471	25.023193
7-11	泰利	台北市大安區仁愛路四段266巷15弄22號	台北市	大安區	121.554234	25.036558
7-11	國館	台北市大安區光復南路240巷25號	台北市	大安區	121.556366396237	25.040571913156597
7-11	崇光	台北市大安區復興南路一段135巷5號	台北市	大安區	121.54454	25.042696
7-11	康福	台北市大安區永康街12之2號1樓	台北市	大安區	121.529472	25.031553
7-11	教育大學	台北市大安區敦南街38號	台北市	大安區	121.54647899999999	25.023345
7-11	統合	台北市大安區忠孝東路四段181巷7弄11之1號11之2號	台北市	大安區	121.55134	25.042191
7-11	統家	台北市大安區忠孝東路四段216巷27弄1號1樓	台北市	大安區	121.553361394032	25.0399389109956
7-11	統領	台北市大安區忠孝東路四段205巷7弄5號1樓	台北市	大安區	121.55224539329899	25.0422549191018
7-11	通化	台北市大安區通化街26之8號	台北市	大安區	121.554216	25.031426
7-11	頂好	台北市大安區仁愛路四段79號1號	台北市	大安區	121.547229389521	25.0382559052184
7-11	頂安	台北市大安區大安路一段67號1樓	台北市	大安區	121.54627199999999	25.042485
7-11	頂東	台北市大安區大安路一段43號	台北市	大安區	121.54625499999999	25.043521
7-11	喜悅	台北市大安區復興南路二段82-1及82-2號	台北市	大安區	121.54324299999999	25.030943999999998
7-11	富陽	台北市大安區和平東路三段298號300號1樓	台北市	大安區	121.55624639547699	25.0206828437036
7-11	復忠	台北市大安區光復南路98之3號98之5號	台北市	大安區	121.55751699999999	25.044105
7-11	復昌	台北市大安區通化里光復南路616號	台北市	大安區	121.557335	25.032263999999998
7-11	復維	台北市大安區復興南路二段17號	台北市	大安區	121.543897	25.032398999999998
7-11	敦仁	台北市大安區忠孝東路四段148號部份	台北市	大安區	121.549792	25.041252
7-11	敦禾	台北市大安區敦化南路二段265巷6號1樓	台北市	大安區	121.549574390796	25.025447860452996
7-11	敦安	台北市大安區安和路一段86號	台北市	大安區	121.552397	25.034699999999997
7-11	敦信	台北市大安區仁愛路四段122巷50號1樓	台北市	大安區	121.550178391539	25.034565892284398
7-11	敦南	台北市大安區敦化南路一段236巷13號	台北市	大安區	121.54721599999999	25.040605
7-11	敦頂	台北市大安區忠孝東路四段101巷7號	台北市	大安區	121.54812799999999	25.04213
7-11	敦隆	台北市大安區敦化南路二段182號	台北市	大安區	121.548327390832	25.0236668543539
7-11	敦維	台北市大安區東豐街43號45號1樓	台北市	大安區	121.546674389051	25.036237898180296
7-11	敦親	台北市大安區辛亥路二段171巷8號	台北市	大安區	121.540983	25.022126999999998
7-11	森美	台北市大安區信義路三段65號1樓	台北市	大安區	121.536633	25.033724
7-11	華電	台北市大安區通化街177號	台北市	大安區	121.553541	25.027566
7-11	愛國	台北市大安區愛國東路75號	台北市	大安區	121.52729599999999	25.031751999999997
7-11	新北科	台北市大安區新生南路一段3號B1樓	台北市	大安區	121.535602	25.043440999999998
7-11	新東帝	台北市大安區敦化南路二段99號1樓	台北市	大安區	121.549751	25.028693999999998
7-11	新泰順	台北市大安區泰順街13號	台北市	大安區	121.531544	25.025102
7-11	新國聯	台北市大安區光復南路180巷12號	台北市	大安區	121.556961	25.042381
7-11	溫州	台北市大安區羅斯福路三段245號	台北市	大安區	121.529996376413	25.0194188397112
7-11	溫東	台北市大安區和平東路一段266號	台北市	大安區	121.53360599999999	25.026014999999997
7-11	瑞升	台北市大安區杭州南路二段91號	台北市	大安區	121.52204599999999	25.028588
7-11	瑞安	台北市大安區瑞安街182號	台北市	大安區	121.541056	25.028544
7-11	義村	台北市大安區忠孝東路三段160號	台北市	大安區	121.538224	25.041525
7-11	誠安	台北市大安區敦化南路一段247巷12號1樓	台北市	大安區	121.550039	25.038776
7-11	福亭	台北市大安區羅斯福路二段31號1樓	台北市	大安區	121.522134	25.02786
7-11	鳳翔	台北市大安區忠孝東路四段216巷68號	台北市	大安區	121.55288499999999	25.038083999999998
7-11	樂安	台北市大安區樂業街71號73號	台北市	大安區	121.550849	25.02197
7-11	樂利	台北市大安區樂利路76號78號1樓	台北市	大安區	121.55183439244699	25.025776861565
7-11	樂和	台北市大安區樂利路29號29-1號	台北市	大安區	121.551507	25.02742
7-11	樂隆	台北市大安區敦化南路二段331巷14號	台北市	大安區	121.54960939072899	25.0226878508142
7-11	黎元	台北市大安區臥龍街188巷1號	台北市	大安區	121.55093199999999	25.018065999999997
7-11	豫銘	台北市大安區大安路二段102號	台北市	大安區	121.54586599999999	25.030789
7-11	錢忠	台北市大安區忠孝東路四段26巷5號	台北市	大安區	121.544478	25.041135999999998
7-11	靜安	台北市大安區光復南路262號	台北市	大安區	121.557558	25.040194
7-11	龍和	台北市大安區和平東路二段197號199號1樓	台北市	大安區	121.54224099999999	25.025232
7-11	龍延	台北市大安區師大路59巷13號	台北市	大安區	121.52935599999999	25.023916999999997
7-11	龍門	台北市大安區和平東路二段38之1號40號1樓	台北市	大安區	121.537149	25.025481
7-11	龍泉	台北市大安區羅斯福路三段193號1樓	台北市	大安區	121.52812499999999	25.020982
7-11	龍淵	台北市大安區和平東路二段118巷33號	台北市	大安區	121.54290999999999	25.023522999999997
7-11	龍普	台北市大安區敦化南路一段233巷25號	台北市	大安區	121.55073999999999	25.04043
7-11	濟南	台北市大安區濟南路三段12號1樓	台北市	大安區	121.533873379892	25.040157912073898
7-11	臨江	台北市大安區安和路二段67號	台北市	大安區	121.552532	25.030523
7-11	臨通	台北市大安區通安街64號1樓	台北市	大安區	121.55318899999999	25.030756999999998
7-11	豐安	台北市大安區東豐街9號	台北市	大安區	121.54426699999999	25.036113999999998
7-11	懷生	台北市大安區忠孝東路三段248巷9號	台北市	大安區	121.54139099999999	25.041066999999998
7-11	羅鑫	台北市大安區羅斯福路三段29號31號1樓	台北市	大安區	121.52523699999999	25.023664999999998
7-11	麟光	台北市大安區臥龍街252號及252-1號	台北市	大安區	121.556997	25.018364
7-11	鑫忠孝	台北市大安區忠孝東路四段313號1樓	台北市	大安區	121.555898	25.041614
7-11	鑫通	台北市大安區信義路四段294巷7號1樓	台北市	大安區	121.554419	25.032581
7-11	鑫富民	台北市大安區忠孝東路四段181巷40弄22號1樓	台北市	大安區	121.54977299999999	25.043896
7-11	鑫復	台北市大安區信義路三段178號1樓	台北市	大安區	121.54231338578799	25.0332808879243
7-11	大永	台北市中山區明水路581巷15號1樓	台北市	中山區	121.550930393617	25.0802210517084
7-11	大吉	台北市中山區吉林路97號99號1樓	台北市	中山區	121.53025699999999	25.055797
7-11	中福	台北市中山區民生東路二段113號	台北市	中山區	121.531669	25.058066999999998
7-11	中錦	台北市中山區中山北路二段98號	台北市	中山區	121.522757	25.059860999999998
7-11	元大	台北市中山區遼寧街110號1樓	台北市	中山區	121.541925386145	25.0526379555284
7-11	六條通	台北市中山區林森北路107巷15號1樓	台北市	中山區	121.525672374274	25.0503729478745
7-11	天津	台北市中山區天津街65號	台北市	中山區	121.523591	25.051786
7-11	民美	台北市中山區圓山里中山北路三段57號	台北市	中山區	121.52308099999999	25.068315
7-11	永明	台北市中山區明水路397巷7弄25號1樓	台北市	中山區	121.54883339202298	25.078255044876897
7-11	永錦	台北市中山區錦西街1號	台北市	中山區	121.52212	25.060413999999998
7-11	伊東	台北市中山區伊通街30號1樓	台北市	中山區	121.53466038081399	25.050953949763
7-11	吉安	台北市中山區吉林路365號367號農安街137號	台北市	中山區	121.53049999999999	25.064911
7-11	吉林	台北市中山區吉林路209號1樓2樓	台北市	中山區	121.530377	25.06028
7-11	吉鑫	台北市中山區南京東路二段11號1樓	台北市	中山區	121.52846299999999	25.052263
7-11	合江	台北市中山區合江街60號	台北市	中山區	121.53905599999999	25.055826999999997
7-11	朱崙	台北市中山區復興北路56號58號1樓	台北市	中山區	121.54377199999999	25.050044
7-11	江東	台北市中山區長安東路二段43號45-1號1樓	台北市	中山區	121.53175237862999	25.048693941916397
7-11	江陵	台北市中山區一江街23號1樓	台北市	中山區	121.53159537865999	25.0531269573998
7-11	行天	台北市中山區農安街178號180號	台北市	中山區	121.534818	25.064566
7-11	京山	台北市中山區南京東路二段100號1樓	台北市	中山區	121.531864	25.051855999999997
7-11	京江	台北市中山區南京東路三段91之1號1樓	台北市	中山區	121.5389	25.052135999999997
7-11	京典	台北市中山區南京東路三段86號1樓	台北市	中山區	121.539493	25.051757
7-11	京旺	台北市中山區南京東路一段92號1樓	台北市	中山區	121.52600699999999	25.051872
7-11	京都	台北市中山區林森北路411號	台北市	中山區	121.525701	25.059766999999997
7-11	佳佳	台北市中山區民生東路二段157號	台北市	中山區	121.535927	25.058118
7-11	明水	台北市中山區明水路636號樂群三路1號	台北市	中山區	121.551324	25.082822
7-11	明美	台北市中山區敬業一路130號1樓	台北市	中山區	121.552562	25.083555
7-11	東崙	台北市中山區八德路二段282號	台北市	中山區	121.541676	25.046915
7-11	林北	台北市中山區民生東路一段46號46-1號1樓	台北市	中山區	121.52467299999999	25.057907999999998
7-11	林安	台北市中山區林森北路572號	台北市	中山區	121.525596	25.064999999999998
7-11	林森	台北市中山區林森北路500號	台北市	中山區	121.52551799999999	25.061745
7-11	林森北	台北市中山區林森北路380之1號1樓	台北市	中山區	121.525399374338	25.0585859765602
7-11	松京	台北市中山區南京東路二段144號1樓	台北市	中山區	121.533969	25.051835
7-11	松怡	台北市中山區民權東路二段146號1樓	台北市	中山區	121.53423599999999	25.062234999999998
