類別	名稱	地址	縣市	鄉鎮	經度	緯度
萊爾富	十全門市	十全一路219號	高雄市	三民區	120.30725	22.6449455
萊爾富	大昌門市	大昌二路231號	高雄市	三民區	120.331817	22.6466238
萊爾富	建高門市	建工路625、625-1、625-2號1樓	高雄市	三民區	120.3188902	22.6482032
萊爾富	河堤門市	明仁路8號1樓	高雄市	三民區	120.3141909	22.6603114
萊爾富	後昌門市	後昌路856號1+2樓	高雄市	楠梓區	120.294909	22.711998
萊爾富	德賢門市	德賢路473號1樓	高雄市	楠梓區	120.3030659	22.7260471
萊爾富	摩登1號	建楠路166號一樓	高雄市	楠梓區	120.326449	22.727146
萊爾富	新小港門市	漢民路311號	高雄市	小港區	120.3543852	22.5669798
萊爾富	左冠門市	站前北路1號2樓	高雄市	左營區	120.3067878	22.6875442
萊爾富	新光門市	高鐵路123號B2	高雄市	左營區	120.3100475	22.6884719
萊爾富	彩虹門市	高鐵路115號1樓	高雄市	左營區	120.3094095	22.6877345
萊爾富	高榮門市	榮總路181號	高雄市	左營區	120.321553	22.681093
萊爾富	裕誠門市	裕誠路426號1、2樓	高雄市	左營區	120.305409	22.665888
萊爾富	仁雄門市	仁雄路92-1號	高雄市	仁武區	120.3434303	22.6769947
萊爾富	新岡山門市	壽天路117號1樓	高雄市	岡山區	120.291069	22.7944149
萊爾富	新路竹門市	大社路91號.93號	高雄市	路竹區	120.2624937	22.8636587
萊爾富	義聯門市	義大路1號B1	高雄市	燕巢區	120.3643555	22.7659067
萊爾富	鳳翔門市	中山路124號1、2樓	高雄市	鳳山區	120.3576681	22.6232477
萊爾富	鳳揚門市	文衡路379號	高雄市	鳳山區	120.3508529	22.6406688
萊爾富	鳳青門市	青年路二段455號1樓	高雄市	鳳山區	120.3501743	22.6450377
萊爾富	五甲門市	五甲二路754號.756號1+2樓	高雄市	鳳山區	120.3285487	22.5936855
萊爾富	鳳甲門市	新富路452號	高雄市	鳳山區	120.3461813	22.6130427
萊爾富	超聯門市	海洋一路33號	高雄市	鳳山區	120.3425349	22.6098943
萊爾富	大發門市	鳳林三路438號	高雄市	大寮區	120.3959738	22.6042995
萊爾富	新林園門市	東林西路99號、101號	高雄市	林園區	120.3931342	22.5036676
萊爾富	本館門市	本館路391之3號	高雄市	鳥松區	120.3367714	22.654758
萊爾富	屏廣門市	廣東路66號1+2樓	屏東縣	屏東市	120.4991866	22.6712432
萊爾富	屏豐門市	中正路72號地下一樓	屏東縣	屏東市	120.4898241	22.6742434
萊爾富	內埔門市	廣濟路111號1樓	屏東縣	內埔鄉	120.566139	22.611499
萊爾富	潮州門市	新生路40號1樓	屏東縣	潮州鎮	120.5380679	22.5478909
萊爾富	新東港門市	中正路135號	屏東縣	東港鎮	120.4502173	22.467661
萊爾富	墾丁門市	墾丁路165號	屏東縣	恆春鎮	120.7985971	21.9450971
萊爾富	台東門市	中華路一段405、407號1、2樓	臺東縣	臺東市	121.1525857	22.7535515
萊爾富	東昇門市	新生路207號1樓	臺東縣	臺東市	121.1443548	22.7557777
萊爾富	國聯門市	國聯五路100號	花蓮縣	花蓮市	121.6054294	23.9917077
萊爾富	蓮冠門市	中山路549-1號	花蓮縣	花蓮市	121.6013749	23.9869617
萊爾富	花蓮門市	中正路546、548號1、2樓	花蓮縣	花蓮市	121.608452	23.9778231
萊爾富	吉安門市	中山路3段16.18.20號	花蓮縣	吉安鄉	121.57841	23.973865
萊爾富	澎湖門市	中正路83號1、2樓	澎湖縣	馬公市	119.5653851	23.5668993
萊爾富	北辰門市	中華路61之4號	澎湖縣	馬公市	119.5710931	23.5701424
萊爾富	金采門市	伯玉路一段222-1號	金門縣	金寧鄉	118.3274452	24.4356619
萊爾富	金門門市	民族路7-5、7-7、7-9號1樓	金門縣	金城鎮	118.3213428	24.4310219
